"Gene" "OTU" "query" "db" "genus" "class" "phylum"
"dfra12" "OTU_0491" "Bacillus simplex" "ncbi" "Bacillus" "Bacilli" "Firmicutes"
"arsCglut" "OTU_0244" "Comamonas sp. E6" "ncbi" "Comamonas" "Betaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0303" "Bradyrhizobium sp. YR681" "ncbi" "Bradyrhizobium" "Alphaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0670" "Novosphingobium resinovorum" "ncbi" "Novosphingobium" "Alphaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0825" "Bradyrhizobium japonicum SEMIA 5079" "ncbi" "Bradyrhizobium" "Alphaproteobacteria" "Proteobacteria"
"arsD" "OTU_0030" "Rhodopirellula sp. K833" "ncbi" "Rhodopirellula" "Planctomycetia" "Planctomycetes"
"dfra12" "OTU_0004" "Bradyrhizobium sp. Leaf396" "ncbi" "Bradyrhizobium" "Alphaproteobacteria" "Proteobacteria"
"dfra12" "OTU_0045" "Steroidobacter denitrificans" "ncbi" "Steroidobacter" "Gammaproteobacteria" "Proteobacteria"
"dfra12" "OTU_0079" "Aneurinibacillus sp. XH2" "ncbi" "Aneurinibacillus" "Bacilli" "Firmicutes"
"dfra12" "OTU_0320" "Bradyrhizobium sp. BTAi1" "ncbi" "Bradyrhizobium" "Alphaproteobacteria" "Proteobacteria"
"dfra12" "OTU_0572" "Fictibacillus enclensis" "ncbi" "Fictibacillus" "Bacilli" "Firmicutes"
"arsCglut" "OTU_0591" "Sphingomonas sp. Root710" "ncbi" "Sphingomonas" "Alphaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0721" "Alphaproteobacteria bacterium 13_1_20CM_3_64_12" "ncbi" NA "Alphaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0754" "Methylobacterium extorquens DM4" "ncbi" "Methylobacterium" "Alphaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0883" "Azotobacter vinelandii CA6" "ncbi" "Azotobacter" "Gammaproteobacteria" "Proteobacteria"
"arsD" "OTU_0012" "Rhodococcus erythropolis CCM2595" "ncbi" "Rhodococcus" "Actinobacteria" "Actinobacteria"
"dfra12" "OTU_0111" "Betaproteobacteria bacterium SG8_39" "ncbi" NA "Betaproteobacteria" "Proteobacteria"
"dfra12" "OTU_0167" "Methylococcus capsulatus str. Bath" "ncbi" "Methylococcus" "Gammaproteobacteria" "Proteobacteria"
"dfra12" "OTU_0595" "Halothiobacillus sp. WRN-7" "ncbi" "Halothiobacillus" "Gammaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0053" "Sphingobium sp. YBL2" "ncbi" "Sphingobium" "Alphaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0488" "Burkholderia fungorum" "ncbi" "Paraburkholderia" "Betaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0643" "Burkholderia multivorans" "ncbi" "Burkholderia" "Betaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0688" "Bradyrhizobium diazoefficiens USDA 110" "ncbi" "Bradyrhizobium" "Alphaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0898" "Bradyrhizobium erythrophlei" "ncbi" "Bradyrhizobium" "Alphaproteobacteria" "Proteobacteria"
"dfra12" "OTU_0270" "Pseudolabrys sp. Root1462" "ncbi" "Pseudolabrys" "Alphaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0135" "Afipia broomeae ATCC 49717" "ncbi" "Afipia" "Alphaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0163" "Bradyrhizobium sp. LMTR 3" "ncbi" "Bradyrhizobium" "Alphaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0295" "Phyllobacterium sp. YR620" "ncbi" "Phyllobacterium" "Alphaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0472" "Aurantimonas sp. Leaf443" "ncbi" "Aurantimonas" "Alphaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0517" "Sphingobium herbicidovorans NBRC 16415" "ncbi" "Sphingobium" "Alphaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0660" "bacterium YEK0313" "ncbi" NA NA "bacterium YEK0313"
"arsCglut" "OTU_0390" "Hoeflea phototrophica DFL-43" "ncbi" "Hoeflea" "Alphaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0679" "Sinorhizobium meliloti Rm41" "ncbi" "Sinorhizobium" "Alphaproteobacteria" "Proteobacteria"
"arsCthio" "OTU_0057" "Paenibacillus sp. yr247" "ncbi" "Paenibacillus" "Bacilli" "Firmicutes"
"arsD" "OTU_0029" "Sorangium cellulosum" "ncbi" "Sorangium" "Deltaproteobacteria" "Proteobacteria"
"ClassB" "OTU_0202" "Candidatus Solibacter usitatus Ellin6076" "ncbi" "Candidatus Solibacter" "Solibacteres" "Acidobacteria"
"dfra12" "OTU_0105" "Shewanella mangrovi" "ncbi" "Shewanella" "Gammaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0449" "Agrobacterium tumefaciens" "ncbi" "Agrobacterium" "Alphaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0810" "Burkholderia sp. NFPP32" "ncbi" "Burkholderia" "Betaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0895" "Acidocella sp. MX-AZ02" "ncbi" "Acidocella" "Alphaproteobacteria" "Proteobacteria"
"dfra12" "OTU_0046" "Afipia sp. Root123D2" "ncbi" "Afipia" "Alphaproteobacteria" "Proteobacteria"
"dfra12" "OTU_0066" "Marinobacter excellens HL-55" "ncbi" "Marinobacter" "Gammaproteobacteria" "Proteobacteria"
"dfra12" "OTU_0112" "Novosphingobium sp. AP12" "ncbi" "Novosphingobium" "Alphaproteobacteria" "Proteobacteria"
"dfra12" "OTU_0115" "Halothiobacillus sp. WRN-7" "ncbi" "Halothiobacillus" "Gammaproteobacteria" "Proteobacteria"
"dfra12" "OTU_0453" "Rhizobium sp. Root268" "ncbi" "Rhizobium" "Alphaproteobacteria" "Proteobacteria"
"dfra12" "OTU_0578" "Alkalilimnicola ehrlichii MLHE-1" "ncbi" "Alkalilimnicola" "Gammaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0314" "Bradyrhizobium lablabi" "ncbi" "Bradyrhizobium" "Alphaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0415" "Bosea robiniae" "ncbi" "Bosea" "Alphaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0528" "Alphaproteobacteria bacterium 13_1_20CM_3_64_12" "ncbi" NA "Alphaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0546" "Ralstonia pickettii 12D" "ncbi" "Ralstonia" "Betaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0588" "Bradyrhizobium sp. err11" "ncbi" "Bradyrhizobium" "Alphaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0609" "Ochrobactrum tritici" "ncbi" "Ochrobactrum" "Alphaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0694" "Sphingomonas sp. Leaf30" "ncbi" "Sphingomonas" "Alphaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0748" "Rhizobium sp. AC44/96" "ncbi" "Rhizobium" "Alphaproteobacteria" "Proteobacteria"
"dfra12" "OTU_0007" "Luteimonas sp. JM171" "ncbi" "Luteimonas" "Gammaproteobacteria" "Proteobacteria"
"dfra12" "OTU_0022" "Ensifer sp. LC54" "ncbi" "Ensifer" "Alphaproteobacteria" "Proteobacteria"
"dfra12" "OTU_0059" "Aeromonas veronii" "ncbi" "Aeromonas" "Gammaproteobacteria" "Proteobacteria"
"dfra12" "OTU_0161" "Burkholderia ubonensis" "ncbi" "Burkholderia" "Betaproteobacteria" "Proteobacteria"
"dfra12" "OTU_0164" "Bradyrhizobium sp. DFCI-1" "ncbi" "Bradyrhizobium" "Alphaproteobacteria" "Proteobacteria"
"dfra12" "OTU_0379" "Bradyrhizobium japonicum" "ncbi" "Bradyrhizobium" "Alphaproteobacteria" "Proteobacteria"
"dfra12" "OTU_0474" "Bradyrhizobium sp. DFCI-1" "ncbi" "Bradyrhizobium" "Alphaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0284" "Sphingomonas sp. TDK1" "ncbi" "Sphingomonas" "Alphaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0686" "Sphingomonas sp. Leaf5" "ncbi" "Sphingomonas" "Alphaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0706" "Mesorhizobium sp. L2C089B000" "ncbi" "Mesorhizobium" "Alphaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0832" "Hyphomicrobium sp. MC1" "ncbi" "Hyphomicrobium" "Alphaproteobacteria" "Proteobacteria"
"dfra12" "OTU_0170" "gamma proteobacterium HIMB55" "ncbi" NA "Gammaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0113" "Acidocella sp. MX-AZ02" "ncbi" "Acidocella" "Alphaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0276" "Polymorphum gilvum SL003B-26A1" "ncbi" "Polymorphum" "Alphaproteobacteria" "Proteobacteria"
"dfra12" "OTU_0039" "Halothiobacillus sp. WRN-7" "ncbi" "Halothiobacillus" "Gammaproteobacteria" "Proteobacteria"
"dfra12" "OTU_0114" "Betaproteobacteria bacterium SG8_41" "ncbi" NA "Betaproteobacteria" "Proteobacteria"
"dfra12" "OTU_0138" "Thioploca ingrica" "ncbi" "Thioploca" "Gammaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0233" "bacterium YEK0313" "ncbi" NA NA "bacterium YEK0313"
"arsCglut" "OTU_0306" "Phenylobacterium sp. SCN 70-31" "ncbi" "Phenylobacterium" "Alphaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0617" "Burkholderiales bacterium 66-5" "ncbi" NA "Betaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0704" "Microvirga sp. BSC39" "ncbi" "Microvirga" "Alphaproteobacteria" "Proteobacteria"
"arsD" "OTU_0006" "Burkholderia sp. OLGA172" "ncbi" "Burkholderia" "Betaproteobacteria" "Proteobacteria"
"dfra12" "OTU_0312" "Bradyrhizobium lablabi" "ncbi" "Bradyrhizobium" "Alphaproteobacteria" "Proteobacteria"
"dfra12" "OTU_0375" "Ferrimonas balearica DSM 9799" "ncbi" "Ferrimonas" "Gammaproteobacteria" "Proteobacteria"
"dfra12" "OTU_0447" "Paraburkholderia caribensis" "ncbi" "Paraburkholderia" "Betaproteobacteria" "Proteobacteria"
"dfra12" "OTU_0488" "Burkholderia plantarii" "ncbi" "Burkholderia" "Betaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0099" "Bradyrhizobium neotropicale" "ncbi" "Bradyrhizobium" "Alphaproteobacteria" "Proteobacteria"
"dfra12" "OTU_0219" "Bradyrhizobium sp. Leaf396" "ncbi" "Bradyrhizobium" "Alphaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0411" "Burkholderia sp. H160" "ncbi" "Burkholderia" "Betaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0620" "Magnetospirillum magnetotacticum MS-1" "ncbi" "Magnetospirillum" "Alphaproteobacteria" "Proteobacteria"
"dfra12" "OTU_0104" "Rhizobium sp. Root268" "ncbi" "Rhizobium" "Alphaproteobacteria" "Proteobacteria"
"dfra12" "OTU_0363" "Bradyrhizobium valentinum" "ncbi" "Bradyrhizobium" "Alphaproteobacteria" "Proteobacteria"
"dfra12" "OTU_0546" "Parcubacteria bacterium GW2011_GWB1_40_14" "ncbi" NA NA "Parcubacteria"
"dfra12" "OTU_0534" "Luteimonas sp. JM171" "ncbi" "Luteimonas" "Gammaproteobacteria" "Proteobacteria"
"dfra12" "OTU_0533" "Bradyrhizobium lablabi" "ncbi" "Bradyrhizobium" "Alphaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0059" "Burkholderia sp. OLGA172" "ncbi" "Burkholderia" "Betaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0323" "Bradyrhizobium liaoningense" "ncbi" "Bradyrhizobium" "Alphaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0340" "Caulobacter sp. K31" "ncbi" "Caulobacter" "Alphaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0365" "Kaistia soli DSM 19436" "ncbi" "Kaistia" "Alphaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0434" "Burkholderia sp. WP9" "ncbi" "Burkholderia" "Betaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0622" "Pseudorhodoferax sp. Leaf265" "ncbi" "Pseudorhodoferax" "Betaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0665" "Bradyrhizobium neotropicale" "ncbi" "Bradyrhizobium" "Alphaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0715" "Azospirillum thiophilum" "ncbi" "Azospirillum" "Alphaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0737" "Burkholderia monticola" "ncbi" "Paraburkholderia" "Betaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0782" "Mesorhizobium alhagi CCNWXJ12-2" "ncbi" "Mesorhizobium" "Alphaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0853" "Rhizobiales bacterium 62-47" "ncbi" NA "Alphaproteobacteria" "Proteobacteria"
"arsCthio" "OTU_0020" "Alicyclobacillus ferrooxydans" "ncbi" "Alicyclobacillus" "Bacilli" "Firmicutes"
"arsCglut" "OTU_0208" "Alphaproteobacteria bacterium 13_1_20CM_3_64_12" "ncbi" NA "Alphaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0331" "Bordetella trematum" "ncbi" "Bordetella" "Betaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0530" "Afipia sp. 62-7" "ncbi" "Afipia" "Alphaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0573" "Mesorhizobium alhagi CCNWXJ12-2" "ncbi" "Mesorhizobium" "Alphaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0644" "Chelatococcus sp. CO-6" "ncbi" "Chelatococcus" "Alphaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0684" "Sphingomonas sp. S6-262" "ncbi" "Sphingomonas" "Alphaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0751" "Alicycliphilus sp. EPL6" "ncbi" "Alicycliphilus" "Betaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0762" "Alphaproteobacteria bacterium 13_1_20CM_3_64_12" "ncbi" NA "Alphaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0811" "Bradyrhizobium yuanmingense" "ncbi" "Bradyrhizobium" "Alphaproteobacteria" "Proteobacteria"
"dfra12" "OTU_0054" "Nocardioides sp. Root1257" "ncbi" "Nocardioides" "Actinobacteria" "Actinobacteria"
"dfra12" "OTU_0166" "Bradyrhizobium sp. Leaf396" "ncbi" "Bradyrhizobium" "Alphaproteobacteria" "Proteobacteria"
"dfra12" "OTU_0244" "Aneurinibacillus sp. XH2" "ncbi" "Aneurinibacillus" "Bacilli" "Firmicutes"
"dfra12" "OTU_0507" "Bacillus vireti" "ncbi" "Bacillus" "Bacilli" "Firmicutes"
"dfra12" "OTU_0525" "Cystobacter violaceus Cb vi76" "ncbi" "Archangium" "Deltaproteobacteria" "Proteobacteria"
"dfra12" "OTU_0556" "Bradyrhizobium lablabi" "ncbi" "Bradyrhizobium" "Alphaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0344" "Magnetospirillum magneticum AMB-1" "ncbi" "Magnetospirillum" "Alphaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0616" "Bradyrhizobium erythrophlei" "ncbi" "Bradyrhizobium" "Alphaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0712" "Bosea sp. Root670" "ncbi" "Bosea" "Alphaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0798" "Afipia broomeae ATCC 49717" "ncbi" "Afipia" "Alphaproteobacteria" "Proteobacteria"
"dfra12" "OTU_0272" "Bradyrhizobium sp. LMTR 3" "ncbi" "Bradyrhizobium" "Alphaproteobacteria" "Proteobacteria"
"arsD" "OTU_0017" "Sorangium cellulosum So0157-2" "ncbi" "Sorangium" "Deltaproteobacteria" "Proteobacteria"
"dfra12" "OTU_0107" "Ralstonia solanacearum" "ncbi" "Ralstonia" "Betaproteobacteria" "Proteobacteria"
"dfra12" "OTU_0212" "Bartonella vinsonii subsp. arupensis Pm136co" "ncbi" "Bartonella" "Alphaproteobacteria" "Proteobacteria"
"dfra12" "OTU_0357" "Bradyrhizobium lablabi" "ncbi" "Bradyrhizobium" "Alphaproteobacteria" "Proteobacteria"
"dfra12" "OTU_0565" "Mucilaginibacter gotjawali" "ncbi" "Mucilaginibacter" "Sphingobacteriia" "Bacteroidetes"
"arsCglut" "OTU_0039" "Sphingomonas sp. SCN 67-18" "ncbi" "Sphingomonas" "Alphaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0537" "Phenylobacterium zucineum HLK1" "ncbi" "Phenylobacterium" "Alphaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0560" "Nitrobacter sp. Nb-311A" "ncbi" "Nitrobacter" "Alphaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0815" "Burkholderia multivorans ATCC 17616" "ncbi" "Burkholderia" "Betaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0849" "Rhizobiales bacterium 64-17" "ncbi" NA "Alphaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0852" "Afipia sp. 1NLS2" "ncbi" "Afipia" "Alphaproteobacteria" "Proteobacteria"
"dfra12" "OTU_0232" "SAR92 bacterium BACL26 MAG-121220-bin70" "ncbi" NA "Gammaproteobacteria" "Proteobacteria"
"dfra12" "OTU_0385" "Bradyrhizobium lablabi" "ncbi" "Bradyrhizobium" "Alphaproteobacteria" "Proteobacteria"
"dfra12" "OTU_0433" "Gallionella sp. ShG14-8" "ncbi" "Gallionella" "Betaproteobacteria" "Proteobacteria"
"dfra12" "OTU_0575" "Betaproteobacteria bacterium SG8_41" "ncbi" NA "Betaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0290" "Phenylobacterium zucineum HLK1" "ncbi" "Phenylobacterium" "Alphaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0468" "Acetobacteraceae bacterium AT-5844" "ncbi" NA "Alphaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0532" "Methylobacterium sp. 275MFSha3.1" "ncbi" "Methylobacterium" "Alphaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0576" "Acidocella sp. MM9" "ncbi" "Acidocella" "Alphaproteobacteria" "Proteobacteria"
"dfra12" "OTU_0399" "Devosia insulae DS-56" "ncbi" "Devosia" "Alphaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0035" "Alphaproteobacteria bacterium 13_1_20CM_3_64_12" "ncbi" NA "Alphaproteobacteria" "Proteobacteria"
"dfra12" "OTU_0010" "Afipia sp. P52-10" "ncbi" "Afipia" "Alphaproteobacteria" "Proteobacteria"
"dfra12" "OTU_0437" "Altererythrobacter namhicola" "ncbi" "Altererythrobacter" "Alphaproteobacteria" "Proteobacteria"
"dfra12" "OTU_0471" "Flavobacterium glycines" "ncbi" "Flavobacterium" "Flavobacteriia" "Bacteroidetes"
"dfra12" "OTU_0484" "Betaproteobacteria bacterium SG8_39" "ncbi" NA "Betaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0019" "Bradyrhizobium sp. cf659" "ncbi" "Bradyrhizobium" "Alphaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0539" "Acetobacteraceae bacterium AT-5844" "ncbi" NA "Alphaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0029" "Ralstonia pickettii 12D" "ncbi" "Ralstonia" "Betaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0265" "Alphaproteobacteria bacterium 13_1_20CM_3_64_12" "ncbi" NA "Alphaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0547" "Acidovorax sp. GW2" "ncbi" "Acidovorax" "Betaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0584" "Afipia sp. 62-7" "ncbi" "Afipia" "Alphaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0618" "Afipia sp. 1NLS2" "ncbi" "Afipia" "Alphaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0781" "Ochrobactrum tritici" "ncbi" "Ochrobactrum" "Alphaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0847" "Bradyrhizobium sp. cf659" "ncbi" "Bradyrhizobium" "Alphaproteobacteria" "Proteobacteria"
"arsD" "OTU_0025" "Propionivibrio sp. S1" "ncbi" "Propionivibrio" "Betaproteobacteria" "Proteobacteria"
"arsD" "OTU_0031" "Sorangium cellulosum So0157-2" "ncbi" "Sorangium" "Deltaproteobacteria" "Proteobacteria"
"dfra12" "OTU_0021" "Burkholderia panaciterrae" "ncbi" "Paraburkholderia" "Betaproteobacteria" "Proteobacteria"
"dfra12" "OTU_0025" "Nitrosospira sp. APG3" "ncbi" "Nitrosospira" "Betaproteobacteria" "Proteobacteria"
"dfra12" "OTU_0047" "Burkholderia sp. MR1" "ncbi" "Burkholderia" "Betaproteobacteria" "Proteobacteria"
"dfra12" "OTU_0527" "Nocardioides sp. CF8" "ncbi" "Nocardioides" "Actinobacteria" "Actinobacteria"
"arsCglut" "OTU_0050" "Sinorhizobium sp. GL28" "ncbi" "Sinorhizobium" "Alphaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0080" "Bradyrhizobium diazoefficiens SEMIA 5080" "ncbi" "Bradyrhizobium" "Alphaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0149" "Sphingopyxis sp. 113P3" "ncbi" "Sphingopyxis" "Alphaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0384" "Phenylobacterium zucineum HLK1" "ncbi" "Phenylobacterium" "Alphaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0512" "Aureimonas sp. Leaf324" "ncbi" "Aureimonas" "Alphaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0778" "Bosea sp. LC85" "ncbi" "Bosea" "Alphaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0861" "Blastomonas sp. RAC04" "ncbi" "Blastomonas" "Alphaproteobacteria" "Proteobacteria"
"dfra12" "OTU_0009" "Oleiphilus sp. HI0125" "ncbi" "Oleiphilus" "Gammaproteobacteria" "Proteobacteria"
"dfra12" "OTU_0073" "Bradyrhizobium sp. Leaf396" "ncbi" "Bradyrhizobium" "Alphaproteobacteria" "Proteobacteria"
"dfra12" "OTU_0174" "Bradyrhizobium sp. err11" "ncbi" "Bradyrhizobium" "Alphaproteobacteria" "Proteobacteria"
"dfra12" "OTU_0335" "Oleiphilus sp. HI0125" "ncbi" "Oleiphilus" "Gammaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0032" "Bosea sp. LC85" "ncbi" "Bosea" "Alphaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0173" "Bradyrhizobium sp. Ghvi" "ncbi" "Bradyrhizobium" "Alphaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0453" "Phenylobacterium sp. Root700" "ncbi" "Phenylobacterium" "Alphaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0719" "Microvirga sp. BSC39" "ncbi" "Microvirga" "Alphaproteobacteria" "Proteobacteria"
"dfra12" "OTU_0020" "Oleiphilus sp. HI0125" "ncbi" "Oleiphilus" "Gammaproteobacteria" "Proteobacteria"
"dfra12" "OTU_0095" "Pseudolabrys sp. Root1462" "ncbi" "Pseudolabrys" "Alphaproteobacteria" "Proteobacteria"
"dfra12" "OTU_0099" "Shewanella putrefaciens 200" "ncbi" "Shewanella" "Gammaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0120" "Alphaproteobacteria bacterium 13_1_20CM_3_64_12" "ncbi" NA "Alphaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0300" "Mesorhizobium alhagi CCNWXJ12-2" "ncbi" "Mesorhizobium" "Alphaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0803" "Burkholderia fungorum" "ncbi" "Paraburkholderia" "Betaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0873" "Phenylobacterium sp. SCN 70-31" "ncbi" "Phenylobacterium" "Alphaproteobacteria" "Proteobacteria"
"arsD" "OTU_0021" "Azoarcus sp. KH32C" "ncbi" "Azoarcus" "Betaproteobacteria" "Proteobacteria"
"dfra12" "OTU_0251" "Bradyrhizobium lablabi" "ncbi" "Bradyrhizobium" "Alphaproteobacteria" "Proteobacteria"
"dfra12" "OTU_0281" "Bacillus galactosidilyticus" "ncbi" "Bacillus" "Bacilli" "Firmicutes"
"dfra12" "OTU_0423" "Bacillus hemicellulosilyticus JCM 9152" "ncbi" "Bacillus" "Bacilli" "Firmicutes"
"arsCglut" "OTU_0167" "Alphaproteobacteria bacterium 13_1_20CM_3_64_12" "ncbi" NA "Alphaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0421" "Variovorax paradoxus" "ncbi" "Variovorax" "Betaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0634" "Bradyrhizobium erythrophlei" "ncbi" "Bradyrhizobium" "Alphaproteobacteria" "Proteobacteria"
"dfra12" "OTU_0075" "Bradyrhizobium japonicum SEMIA 5079" "ncbi" "Bradyrhizobium" "Alphaproteobacteria" "Proteobacteria"
"dfra12" "OTU_0386" "Xylella fastidiosa MUL0034" "ncbi" "Xylella" "Gammaproteobacteria" "Proteobacteria"
"dfra12" "OTU_0573" "Variibacter gotjawalensis" "ncbi" "Variibacter" "Alphaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0155" "Alphaproteobacteria bacterium 13_1_20CM_3_64_12" "ncbi" NA "Alphaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0234" "Bradyrhizobium sp." "ncbi" "Bradyrhizobium" "Alphaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0428" "bacterium YEK0313" "ncbi" NA NA "bacterium YEK0313"
"dfra12" "OTU_0492" "Nitrosospira sp. APG3" "ncbi" "Nitrosospira" "Betaproteobacteria" "Proteobacteria"
"dfra12" "OTU_0564" "Shewanella benthica" "ncbi" "Shewanella" "Gammaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0227" "Mesorhizobium sp. LSJC280B00" "ncbi" "Mesorhizobium" "Alphaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0682" "Cupriavidus sp. UYMMa02A" "ncbi" "Cupriavidus" "Betaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0750" "Alphaproteobacteria bacterium 13_1_20CM_3_64_12" "ncbi" NA "Alphaproteobacteria" "Proteobacteria"
"dfra12" "OTU_0391" "Flavobacterium glycines" "ncbi" "Flavobacterium" "Flavobacteriia" "Bacteroidetes"
"arsCglut" "OTU_0885" "Sphingomonas paucimobilis" "ncbi" "Sphingomonas" "Alphaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0367" "Bordetella sp. H567" "ncbi" "Bordetella" "Betaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0309" "Mesorhizobium sp. ORS3428" "ncbi" "Mesorhizobium" "Alphaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0451" "Rhodospirillales bacterium 69-11" "ncbi" NA "Alphaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0536" "Oceanibulbus indolifex HEL-45" "ncbi" "Oceanibulbus" "Alphaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0594" "Phenylobacterium zucineum HLK1" "ncbi" "Phenylobacterium" "Alphaproteobacteria" "Proteobacteria"
