"Site" "As_ppm" "Temp" "Classification" "organism" "Abundance" "Fraction.Abundance" "GE" "rplB" "Normalized.Abundance.census" "Normalized.Abundance.rplB" "Gene" "Type"
"Cen07" 5.56 13.5 "Recovered" "Bradyrhizobium icense" 16.938 0.0796 3584.52000331 1131.214 0.0047253188667825 0.0149732941777595 "arsC_glut" "AsRG"
"Cen07" 5.56 13.5 "Recovered" "Mesorhizobium sp. SOD10" 4.547 0.0214 3584.52000331 1131.214 0.00126851014802574 0.00401957542958273 "arsC_glut" "AsRG"
"Cen07" 5.56 13.5 "Recovered" "Agrobacterium rhizogenes" 2.114 0.0099 3584.52000331 1131.214 0.000589758181861979 0.00186878875261445 "arsC_glut" "AsRG"
"Cen07" 5.56 13.5 "Recovered" "Mesorhizobium sp. SCN 65-12" 2.235 0.0105 3584.52000331 1131.214 0.000623514444873 0.00197575348254177 "arsC_glut" "AsRG"
"Cen07" 5.56 13.5 "Recovered" "Microvirga guangxiensis" 1.483 0.007 3584.52000331 1131.214 0.000413723454920206 0.00131098094613398 "arsC_glut" "AsRG"
"Cen07" 5.56 13.5 "Recovered" "Pandoraea pnomenusa 3kgm" 3.155 0.0148 3584.52000331 1131.214 0.000880173634708866 0.00278903903240236 "arsC_glut" "AsRG"
"Cen07" 5.56 13.5 "Recovered" "Burkholderia diffusa" 1.282 0.006 3584.52000331 1131.214 0.000357649001488674 0.00113329573361009 "arsC_glut" "AsRG"
"Cen07" 5.56 13.5 "Recovered" "Phenylobacterium zucineum HLK1" 1.289 0.0061 3584.52000331 1131.214 0.000359601843150469 0.00113948377583729 "arsC_glut" "AsRG"
"Cen07" 5.56 13.5 "Recovered" "Burkholderia sp. ST111" 1.496 0.007 3584.52000331 1131.214 0.000417350160863539 0.00132247302455592 "arsC_glut" "AsRG"
"Cen07" 5.56 13.5 "Recovered" "Bradyrhizobium erythrophlei" 1.582 0.0074 3584.52000331 1131.214 0.000441342215565587 0.00139849754334724 "arsC_glut" "AsRG"
"Cen07" 5.56 13.5 "Recovered" "Bradyrhizobium diazoefficiens USDA 110" 4.801 0.0226 3584.52000331 1131.214 0.00133937040261086 0.00424411296182685 "arsC_glut" "AsRG"
"Cen07" 5.56 13.5 "Recovered" "Variovorax sp. WDL1" 1.088 0.0051 3584.52000331 1131.214 0.000303527389718937 0.000961798563313396 "arsC_glut" "AsRG"
"Cen07" 5.56 13.5 "Recovered" "Burkholderia sp. H160" 1.374 0.0065 3584.52000331 1131.214 0.000383314920472261 0.00121462428859615 "arsC_glut" "AsRG"
"Cen07" 5.56 13.5 "Recovered" "Rhizobacter sp. Root404" 1.669 0.0078 3584.52000331 1131.214 0.000465613247647892 0.00147540606817101 "arsC_glut" "AsRG"
"Cen07" 5.56 13.5 "Recovered" "Chelatococcus sp. CO-6" 1.116 0.0052 3584.52000331 1131.214 0.000311338756366116 0.000986550732222197 "arsC_glut" "AsRG"
"Cen07" 5.56 13.5 "Recovered" "Bradyrhizobium sp. YR681" 1.377 0.0065 3584.52000331 1131.214 0.00038415185261303 0.00121727630669352 "arsC_glut" "AsRG"
"Cen07" 5.56 13.5 "Recovered" "Burkholderia glathei PML1(12)" 1.206 0.0057 3584.52000331 1131.214 0.000336446720589189 0.00106611127514334 "arsC_glut" "AsRG"
"Cen07" 5.56 13.5 "Recovered" "Mesorhizobium plurifarium" 9.03 0.0424 3584.52000331 1131.214 0.00251916574371508 0.0079825744730882 "arsC_glut" "AsRG"
"Cen07" 5.56 13.5 "Recovered" "Sphingomonas sp. RIT328" 1.78 0.0084 3584.52000331 1131.214 0.000496579736856349 0.00157353073777375 "arsC_glut" "AsRG"
"Cen07" 5.56 13.5 "Recovered" "uncultured bacterium" 2.406 0.0113 3584.52000331 1131.214 0.000671219576896841 0.00212691851409194 "arsC_glut" "AsRG"
"Cen07" 5.56 13.5 "Recovered" "Burkholderia terrae BS001" 1.534 0.0072 3584.52000331 1131.214 0.000427951301313281 0.00135606525378929 "arsC_glut" "AsRG"
"Cen07" 5.56 13.5 "Recovered" "Aureimonas sp. Leaf427" 1.592 0.0075 3584.52000331 1131.214 0.000444131989368151 0.00140733760367181 "arsC_glut" "AsRG"
"Cen07" 5.56 13.5 "Recovered" "Skermanella stibiiresistens SB22" 1.324 0.0062 3584.52000331 1131.214 0.000369366051459442 0.00117042398697329 "arsC_glut" "AsRG"
"Cen07" 5.56 13.5 "Recovered" "Pseudorhodoferax sp. Leaf265" 2.196 0.0103 3584.52000331 1131.214 0.000612634327043002 0.00194127724727594 "arsC_glut" "AsRG"
"Cen07" 5.56 13.5 "Recovered" "Burkholderia fungorum" 1.562 0.0073 3584.52000331 1131.214 0.000435762667960459 0.00138081742269809 "arsC_glut" "AsRG"
"Cen07" 5.56 13.5 "Recovered" "Bradyrhizobium sp. Ghvi" 1.163 0.0055 3584.52000331 1131.214 0.000324450693238165 0.00102809901574768 "arsC_glut" "AsRG"
"Cen07" 5.56 13.5 "Recovered" "Rhizobiales bacterium 64-17" 1.134 0.0053 3584.52000331 1131.214 0.00031636034921073 0.00100246284080643 "arsC_glut" "AsRG"
"Cen07" 5.56 13.5 "Recovered" "Bradyrhizobium sp. cf659" 14.021 0.0659 3584.52000331 1131.214 0.00391154184857465 0.0123946485810819 "arsC_glut" "AsRG"
"Cen07" 5.56 13.5 "Recovered" "Acidovorax sp. JS42" 1.364 0.0064 3584.52000331 1131.214 0.000380525146669697 0.00120578422827157 "arsC_glut" "AsRG"
"Cen07" 5.56 13.5 "Recovered" "Azospirillum sp. B510" 2.193 0.0103 3584.52000331 1131.214 0.000611797394902233 0.00193862522917856 "arsC_glut" "AsRG"
"Cen07" 5.56 13.5 "Recovered" "Bradyrhizobium sp. AS23.2" 1.007 0.0047 3584.52000331 1131.214 0.000280930221918171 0.000890194074684366 "arsC_glut" "AsRG"
"Cen07" 5.56 13.5 "Recovered" "Ochrobactrum tritici" 1.088 0.0051 3584.52000331 1131.214 0.000303527389718937 0.000961798563313396 "arsC_glut" "AsRG"
"Cen07" 5.56 13.5 "Recovered" "Nitrobacter sp. Nb-311A" 1.588 0.0075 3584.52000331 1131.214 0.000443016079847125 0.00140380157954198 "arsC_glut" "AsRG"
"Cen07" 5.56 13.5 "Recovered" "Alphaproteobacteria bacterium 13_1_20CM_3_64_12" 13.564 0.0638 3584.52000331 1131.214 0.00378404918579748 0.011990657824249 "arsC_glut" "AsRG"
"Cen07" 5.56 13.5 "Recovered" "Bradyrhizobium sp. LMTR 3" 10.741 0.0505 3584.52000331 1131.214 0.00299649604133373 0.00949510879462242 "arsC_glut" "AsRG"
"Cen07" 5.56 13.5 "Recovered" "Martelella sp. AD-3" 1.548 0.0073 3584.52000331 1131.214 0.00043185698463687 0.00136844133824369 "arsC_glut" "AsRG"
"Cen07" 5.56 13.5 "Recovered" "Sphingomonas sp. Root710" 1.395 0.0066 3584.52000331 1131.214 0.000389173445457644 0.00123318841527775 "arsC_glut" "AsRG"
"Cen07" 5.56 13.5 "Recovered" "Hyphomicrobium denitrificans 1NES1" 1.995 0.0094 3584.52000331 1131.214 0.00055655987361147 0.00176359203475205 "arsC_glut" "AsRG"
"Cen07" 5.56 13.5 "Recovered" "Comamonas testosteroni CNB-2" 4.571 0.0215 3584.52000331 1131.214 0.00127520560515189 0.0040407915743617 "arsC_glut" "AsRG"
"Cen07" 5.56 13.5 "Recovered" "Afipia broomeae ATCC 49717" 1.39 0.0065 3584.52000331 1131.214 0.000387778558556363 0.00122876838511546 "arsC_glut" "AsRG"
"Cen07" 5.56 13.5 "Recovered" "Rubrivivax sp. SCN 70-15" 1.807 0.0085 3584.52000331 1131.214 0.000504112126123271 0.0015973989006501 "arsC_glut" "AsRG"
"Cen07" 5.56 13.5 "Recovered" "Rhodopseudomonas palustris CGA009" 2.531 0.0119 3584.52000331 1131.214 0.000706091749428888 0.00223741926814909 "arsC_glut" "AsRG"
"Cen07" 5.56 13.5 "Recovered" "Sinorhizobium americanum" 1.118 0.0053 3584.52000331 1131.214 0.000311896711126628 0.000988318744287111 "arsC_glut" "AsRG"
"Cen07" 5.56 13.5 "Recovered" "Mesorhizobium loti" 8.908 0.0419 3584.52000331 1131.214 0.0024851305033238 0.00787472573712843 "arsC_glut" "AsRG"
"Cen07" 5.56 13.5 "Recovered" "Rhizobium grahamii CCGE 502" 1.525 0.0072 3584.52000331 1131.214 0.000425440504890973 0.00134810919949718 "arsC_glut" "AsRG"
"Cen07" 5.56 13.5 "Recovered" "Bradyrhizobium sp. AT1" 2.274 0.0107 3584.52000331 1131.214 0.000634394562702999 0.00201022971780759 "arsC_glut" "AsRG"
"Cen07" 5.56 13.5 "Recovered" "Burkholderia stabilis" 2.685 0.0126 3584.52000331 1131.214 0.00074905426598837 0.00237355619714749 "arsC_glut" "AsRG"
"Cen07" 5.56 13.5 "Recovered" "Tropicimonas isoalkanivorans" 2.697 0.0127 3584.52000331 1131.214 0.000752401994551446 0.00238416426953698 "arsC_glut" "AsRG"
"Cen07" 5.56 13.5 "Recovered" "bacterium YEK0313" 2.16 0.0102 3584.52000331 1131.214 0.000602591141353772 0.00190945303010748 "arsC_glut" "AsRG"
"Cen07" 5.56 13.5 "Recovered" "Luteimonas sp. FCS-9" 1.421 0.0067 3584.52000331 1131.214 0.00039642685734431 0.00125617257212163 "arsC_glut" "AsRG"
"Cen07" 5.56 13.5 "Recovered" "uncultured bacterium" 5.931 0.0279 3584.52000331 1131.214 0.00165461484230057 0.00524303977850345 "arsC_glut" "AsRG"
"Cen07" 5.56 13.5 "Recovered" "Burkholderia pyrrocinia" 1.631 0.0077 3584.52000331 1131.214 0.000455012107198149 0.00144181383893764 "arsC_glut" "AsRG"
"Cen07" 5.56 13.5 "Recovered" "Rhodomicrobium udaipurense JA643" 2.614 0.0123 3584.52000331 1131.214 0.000729246871990167 0.00231079176884303 "arsC_glut" "AsRG"
"Cen07" 5.56 13.5 "Recovered" "Afipia sp. 62-7" 2.399 0.0113 3584.52000331 1131.214 0.000669266735235046 0.00212073047186474 "arsC_glut" "AsRG"
"Cen07" 5.56 13.5 "Recovered" "Mesorhizobium loti" 3.522 0.0166 3584.52000331 1131.214 0.000982558333262956 0.00311346924631414 "arsC_glut" "AsRG"
"Cen07" 5.56 13.5 "Recovered" "Methylobacterium extorquens AM1" 1.487 0.007 3584.52000331 1131.214 0.000414839364441231 0.00131451697026381 "arsC_glut" "AsRG"
"Cen07" 5.56 13.5 "Recovered" "uncultured bacterium" 12.894 0.0606 3584.52000331 1131.214 0.00359713434102571 0.0113983737825027 "arsC_glut" "AsRG"
"Cen10" 3.79 54.2 "FireAffected" "Massilia sp. WG5" 1.685 0.0082 8744.20282296 3046.969 0.000192699098375855 0.000553008580001963 "arsC_glut" "AsRG"
"Cen10" 3.79 54.2 "FireAffected" "Sphingomonas sp. Leaf5" 1.026 0.005 8744.20282296 3046.969 0.000117334881266248 0.000336728073045705 "arsC_glut" "AsRG"
"Cen10" 3.79 54.2 "FireAffected" "Sphingomonas taxi" 1.146 0.0055 8744.20282296 3046.969 0.000131058259192125 0.000376111473401928 "arsC_glut" "AsRG"
"Cen10" 3.79 54.2 "FireAffected" "Rhodopseudomonas sp. AAP120" 2.882 0.0139 8744.20282296 3046.969 0.000329589793186478 0.000945857998555286 "arsC_glut" "AsRG"
"Cen10" 3.79 54.2 "FireAffected" "Afipia sp. P52-10" 11.093 0.0537 8744.20282296 3046.969 0.00126861192776461 0.00364066716792983 "arsC_glut" "AsRG"
"Cen10" 3.79 54.2 "FireAffected" "Xanthobacter autotrophicus Py2" 1.155 0.0056 8744.20282296 3046.969 0.000132087512536565 0.000379065228428645 "arsC_glut" "AsRG"
"Cen10" 3.79 54.2 "FireAffected" "Phenylobacterium zucineum HLK1" 1.848 0.0089 8744.20282296 3046.969 0.000211340020058505 0.000606504365485832 "arsC_glut" "AsRG"
"Cen10" 3.79 54.2 "FireAffected" "Enterobacter asburiae L1" 1.046 0.0051 8744.20282296 3046.969 0.000119622110920561 0.000343291973105076 "arsC_glut" "AsRG"
"Cen10" 3.79 54.2 "FireAffected" "Azospirillum sp. B510" 1.169 0.0057 8744.20282296 3046.969 0.000133688573294584 0.000383659958470204 "arsC_glut" "AsRG"
"Cen10" 3.79 54.2 "FireAffected" "Methylobacterium aquaticum" 0.786 0.0038 8744.20282296 3046.969 8.98881254144939e-05 0.00025796127233326 "arsC_glut" "AsRG"
"Cen10" 3.79 54.2 "FireAffected" "Salinicola sp. MH3R3-1" 1.434 0.0069 8744.20282296 3046.969 0.000163994366214229 0.000470631634256863 "arsC_glut" "AsRG"
"Cen10" 3.79 54.2 "FireAffected" "Methylocapsa palsarum" 10.905 0.0528 8744.20282296 3046.969 0.00124711196901407 0.00357896650737175 "arsC_glut" "AsRG"
"Cen10" 3.79 54.2 "FireAffected" "Mycobacterium kyorinense" 3 0.0145 8744.20282296 3046.969 0.000343084448146923 0.000984585008905571 "arsC_glut" "AsRG"
"Cen10" 3.79 54.2 "FireAffected" "Rhodanobacter sp. SCN 66-43" 131.146 0.6344 8744.20282296 3046.969 0.0149980510122255 0.04304146185931 "arsC_glut" "AsRG"
"Cen10" 3.79 54.2 "FireAffected" "Methylobacterium sp. 174MFSha1.1" 0.8 0.0039 8744.20282296 3046.969 9.14891861725129e-05 0.000262556002374819 "arsC_glut" "AsRG"
"Cen10" 3.79 54.2 "FireAffected" "Thioalkalivibrio sp. K90mix" 1.259 0.0061 8744.20282296 3046.969 0.000143981106738992 0.000413197508737371 "arsC_glut" "AsRG"
"Cen10" 3.79 54.2 "FireAffected" "Phenylobacterium zucineum HLK1" 2.454 0.0119 8744.20282296 3046.969 0.000280643078584183 0.000805390537284757 "arsC_glut" "AsRG"
"Cen10" 3.79 54.2 "FireAffected" "Frateuria terrea" 3.001 0.0145 8744.20282296 3046.969 0.000343198809629639 0.00098491320390854 "arsC_glut" "AsRG"
"Cen10" 3.79 54.2 "FireAffected" "Mycobacterium shimoidei" 9.42 0.0456 8744.20282296 3046.969 0.00107728516718134 0.00309159692796349 "arsC_glut" "AsRG"
"Cen10" 3.79 54.2 "FireAffected" "Methylocella silvestris BL2" 3.834 0.0185 8744.20282296 3046.969 0.000438461924731768 0.00125829964138132 "arsC_glut" "AsRG"
"Cen10" 3.79 54.2 "FireAffected" "Bradyrhizobium sp." 2.278 0.011 8744.20282296 3046.969 0.00026051545762623 0.000747628216762297 "arsC_glut" "AsRG"
"Cen10" 3.79 54.2 "FireAffected" "Oceanibulbus sp. HI0023" 1.507 0.0073 8744.20282296 3046.969 0.000172342754452471 0.000494589869473565 "arsC_glut" "AsRG"
"Cen10" 3.79 54.2 "FireAffected" "Mycobacterium heckeshornense" 7.626 0.0369 8744.20282296 3046.969 0.000872120667189479 0.00250281509263796 "arsC_glut" "AsRG"
"Cen10" 3.79 54.2 "FireAffected" "uncultured bacterium" 2.602 0.0126 8744.20282296 3046.969 0.000297568578026098 0.000853963397724099 "arsC_glut" "AsRG"
"Cen10" 3.79 54.2 "FireAffected" "Pseudomonas sp. 21" 1.623 0.0079 8744.20282296 3046.969 0.000185608686447485 0.000532660489817914 "arsC_glut" "AsRG"
"Cen12" 3.9 32 "FireAffected" "Insolitispirillum peregrinum" 2.676 0.0077 4587.09343394 2257.732 0.000583375952231585 0.00118526025232401 "arsC_glut" "AsRG"
"Cen12" 3.9 32 "FireAffected" "Afipia sp. P52-10" 27.764 0.0801 4587.09343394 2257.732 0.00605263450588854 0.0122972965790448 "arsC_glut" "AsRG"
"Cen12" 3.9 32 "FireAffected" "Rhodopseudomonas sp. AAP120" 1.85 0.0053 4587.09343394 2257.732 0.000403305497618996 0.000819406377727737 "arsC_glut" "AsRG"
"Cen12" 3.9 32 "FireAffected" "Methylococcus capsulatus str. Bath" 4.675 0.0135 4587.09343394 2257.732 0.00101916389263179 0.00207066206263631 "arsC_glut" "AsRG"
"Cen12" 3.9 32 "FireAffected" "Comamonas testosteroni KF-1" 3.295 0.0095 4587.09343394 2257.732 0.000718319791705185 0.00145942919708805 "arsC_glut" "AsRG"
"Cen12" 3.9 32 "FireAffected" "Phenylobacterium zucineum HLK1" 5.219 0.015 4587.09343394 2257.732 0.00113775750922894 0.0023116118299249 "arsC_glut" "AsRG"
"Cen12" 3.9 32 "FireAffected" "Microbulbifer yueqingensis" 5.504 0.0159 4587.09343394 2257.732 0.00119988835615943 0.0024378447043316 "arsC_glut" "AsRG"
"Cen12" 3.9 32 "FireAffected" "Gluconobacter thailandicus NBRC 3255" 1.129 0.0033 4587.09343394 2257.732 0.00024612535503343 0.00050005935159709 "arsC_glut" "AsRG"
"Cen12" 3.9 32 "FireAffected" "Burkholderia sp. PAMC 26561" 4.601 0.0133 4587.09343394 2257.732 0.00100303167272703 0.0020378858075272 "arsC_glut" "AsRG"
"Cen12" 3.9 32 "FireAffected" "Crenobacter luteus" 14.237 0.0411 4587.09343394 2257.732 0.00310370830789278 0.00630588572957286 "arsC_glut" "AsRG"
"Cen12" 3.9 32 "FireAffected" "Devosia sp. DBB001" 6.076 0.0175 4587.09343394 2257.732 0.00132458605596379 0.00269119629787769 "arsC_glut" "AsRG"
"Cen12" 3.9 32 "FireAffected" "Acidovorax avenae subsp. avenae ATCC 19860" 1.209 0.0035 4587.09343394 2257.732 0.000263565592768306 0.000535493140904235 "arsC_glut" "AsRG"
"Cen12" 3.9 32 "FireAffected" "Bradyrhizobium sp. cf659" 10.561 0.0305 4587.09343394 2257.732 0.00230232938397525 0.00467770311090953 "arsC_glut" "AsRG"
"Cen12" 3.9 32 "FireAffected" "Methylocapsa palsarum" 8.322 0.024 4587.09343394 2257.732 0.00181422073037042 0.0036859999326758 "arsC_glut" "AsRG"
"Cen12" 3.9 32 "FireAffected" "Bradyrhizobium sp. LMTR 3" 5.947 0.0171 4587.09343394 2257.732 0.00129646367261631 0.00263405931261992 "arsC_glut" "AsRG"
"Cen12" 3.9 32 "FireAffected" "Azospirillum thiophilum" 1.795 0.0052 4587.09343394 2257.732 0.000391315334176269 0.000795045647579075 "arsC_glut" "AsRG"
"Cen12" 3.9 32 "FireAffected" "Alphaproteobacteria bacterium 13_1_20CM_3_64_12" 12.381 0.0357 4587.09343394 2257.732 0.00269909479244367 0.00548382181764709 "arsC_glut" "AsRG"
"Cen12" 3.9 32 "FireAffected" "Sphingomonas sp. WHSC-8" 2.485 0.0072 4587.09343394 2257.732 0.00054173738463957 0.0011006620803532 "arsC_glut" "AsRG"
"Cen12" 3.9 32 "FireAffected" "Rhodanobacter sp. SCN 66-43" 19.041 0.0549 4587.09343394 2257.732 0.00415099458387205 0.00843368477746695 "arsC_glut" "AsRG"
"Cen12" 3.9 32 "FireAffected" "Methyloglobulus morosus KoM1" 1.565 0.0045 4587.09343394 2257.732 0.000341174650688502 0.000693173503321032 "arsC_glut" "AsRG"
"Cen12" 3.9 32 "FireAffected" "Acidisphaera rubrifaciens HS-AP3" 10.416 0.03 4587.09343394 2257.732 0.00227071895308079 0.00461347936779033 "arsC_glut" "AsRG"
"Cen12" 3.9 32 "FireAffected" "Methyloceanibacter methanicus" 70.272 0.2026 4587.09343394 2257.732 0.0153195048263146 0.0311250405273965 "arsC_glut" "AsRG"
"Cen12" 3.9 32 "FireAffected" "uncultured bacterium" 1.123 0.0032 4587.09343394 2257.732 0.000244817337203315 0.000497401817399054 "arsC_glut" "AsRG"
"Cen12" 3.9 32 "FireAffected" "Burkholderia sp. ST111" 1.656 0.0048 4587.09343394 2257.732 0.000361012921111923 0.00073347943865791 "arsC_glut" "AsRG"
"Cen12" 3.9 32 "FireAffected" "Azotobacter vinelandii DJ" 1.081 0.0031 4587.09343394 2257.732 0.000235661212392505 0.000478799078012802 "arsC_glut" "AsRG"
"Cen12" 3.9 32 "FireAffected" "Methylocella silvestris BL2" 57.481 0.1658 4587.09343394 2257.732 0.0125310288154797 0.0254596205395503 "arsC_glut" "AsRG"
"Cen12" 3.9 32 "FireAffected" "Serratia marcescens" 2.31 0.0067 4587.09343394 2257.732 0.00050358686459453 0.00102315066624382 "arsC_glut" "AsRG"
"Cen12" 3.9 32 "FireAffected" "uncultured bacterium" 49.598 0.143 4587.09343394 2257.732 0.0108125113896794 0.0219680635256975 "arsC_glut" "AsRG"
"Cen12" 3.9 32 "FireAffected" "Phenylobacterium sp. SCN 70-31" 1.109 0.0032 4587.09343394 2257.732 0.000241765295599712 0.000491200904270303 "arsC_glut" "AsRG"
"Cen12" 3.9 32 "FireAffected" "Chelatococcus sp. CO-6" 11.408 0.0329 4587.09343394 2257.732 0.00248697790099325 0.00505285835519893 "arsC_glut" "AsRG"
"Cen14" 2.97 34.1 "FireAffected" "Alphaproteobacteria bacterium 13_1_20CM_3_64_12" 14.791 0.2197 5243.06565384 1974.542 0.00282105946721593 0.0074908510429254 "arsC_glut" "AsRG"
"Cen14" 2.97 34.1 "FireAffected" "Sphingomonas sp. SRS2" 1.457 0.0216 5243.06565384 1974.542 0.000277890855502238 0.000737892635355439 "arsC_glut" "AsRG"
"Cen14" 2.97 34.1 "FireAffected" "Sphingomonas sanguinis" 1.204 0.0179 5243.06565384 1974.542 0.000229636643805556 0.000609761656120761 "arsC_glut" "AsRG"
"Cen14" 2.97 34.1 "FireAffected" "Novosphingobium sp. Leaf2" 1.093 0.0162 5243.06565384 1974.542 0.000208465823654047 0.00055354608815614 "arsC_glut" "AsRG"
"Cen14" 2.97 34.1 "FireAffected" "Thioalkalivibrio sp. K90mix" 2.301 0.0342 5243.06565384 1974.542 0.000438865379897495 0.00116533353050986 "arsC_glut" "AsRG"
"Cen14" 2.97 34.1 "FireAffected" "Hyphomicrobium facile" 1.258 0.0187 5243.06565384 1974.542 0.000239935961717101 0.000637109770265712 "arsC_glut" "AsRG"
"Cen14" 2.97 34.1 "FireAffected" "Phenylobacterium sp. SCN 69-14" 1.433 0.0213 5243.06565384 1974.542 0.000273313380874885 0.000725737917957683 "arsC_glut" "AsRG"
"Cen14" 2.97 34.1 "FireAffected" "Phenylobacterium zucineum HLK1" 2.156 0.032 5243.06565384 1974.542 0.000411209804023902 0.00109189877956508 "arsC_glut" "AsRG"
"Cen14" 2.97 34.1 "FireAffected" "bacterium YEK0313" 1.776 0.0264 5243.06565384 1974.542 0.000338733122424142 0.000899449087433947 "arsC_glut" "AsRG"
"Cen14" 2.97 34.1 "FireAffected" "Mycobacterium sp. 1164966.3" 1.04 0.0154 5243.06565384 1974.542 0.000198357233851975 0.000526704420569428 "arsC_glut" "AsRG"
"Cen14" 2.97 34.1 "FireAffected" "Paraburkholderia sordidicola" 1.059 0.0157 5243.06565384 1974.542 0.000201981067931963 0.000536326905175985 "arsC_glut" "AsRG"
"Cen14" 2.97 34.1 "FireAffected" "Sphingomonas sp. SCN 67-18" 1.701 0.0253 5243.06565384 1974.542 0.000324428514213663 0.000861465595565959 "arsC_glut" "AsRG"
"Cen14" 2.97 34.1 "FireAffected" "Herbaspirillum hiltneri N3" 1.139 0.0169 5243.06565384 1974.542 0.000217239316689807 0.000576842629835172 "arsC_glut" "AsRG"
"Cen14" 2.97 34.1 "FireAffected" "Methylocella silvestris BL2" 13.464 0.2 5243.06565384 1974.542 0.00256796326594519 0.00681879646014114 "arsC_glut" "AsRG"
"Cen14" 2.97 34.1 "FireAffected" "Serratia marcescens" 1.495 0.0222 5243.06565384 1974.542 0.000285138523662214 0.000757137604568553 "arsC_glut" "AsRG"
"Cen14" 2.97 34.1 "FireAffected" "uncultured bacterium" 1.645 0.0244 5243.06565384 1974.542 0.000313747740083172 0.000833104588304528 "arsC_glut" "AsRG"
"Cen14" 2.97 34.1 "FireAffected" "Sulfuricaulis limicola" 1.224 0.0182 5243.06565384 1974.542 0.000233451205995017 0.000619890587285558 "arsC_glut" "AsRG"
"Cen14" 2.97 34.1 "FireAffected" "Mycobacterium heckeshornense" 2.458 0.0365 5243.06565384 1974.542 0.000468809693084764 0.00124484564015351 "arsC_glut" "AsRG"
"Cen14" 2.97 34.1 "FireAffected" "Burkholderia sp. LMG 29326" 1.263 0.0188 5243.06565384 1974.542 0.000240889602264466 0.000639642003056911 "arsC_glut" "AsRG"
"Cen14" 2.97 34.1 "FireAffected" "Pseudomonas aeruginosa" 2.374 0.0353 5243.06565384 1974.542 0.000452788531889028 0.00120230412926137 "arsC_glut" "AsRG"
"Cen14" 2.97 34.1 "FireAffected" "uncultured bacterium" 1.311 0.0195 5243.06565384 1974.542 0.000250044551519173 0.000663951437852423 "arsC_glut" "AsRG"
"Cen14" 2.97 34.1 "FireAffected" "Comamonas sp. E6" 2.275 0.0338 5243.06565384 1974.542 0.000433906449051196 0.00115216591999562 "arsC_glut" "AsRG"
"Cen14" 2.97 34.1 "FireAffected" "Pseudacidovorax intermedius" 1.257 0.0187 5243.06565384 1974.542 0.000239745233607628 0.000636603323707472 "arsC_glut" "AsRG"
"Cen14" 2.97 34.1 "FireAffected" "Mycobacterium xenopi RIVM700367" 6.161 0.0915 5243.06565384 1974.542 0.00117507588246348 0.00312021724531562 "arsC_glut" "AsRG"
"Cen15" 2.25 38.9 "FireAffected" "Afipia sp. P52-10" 10.154 0.0261 4002.74163817 1655.054 0.00253676127961191 0.00613514725199299 "arsC_glut" "AsRG"
"Cen15" 2.25 38.9 "FireAffected" "Methylococcus capsulatus str. Bath" 88.137 0.2268 4002.74163817 1655.054 0.0220191578590856 0.0532532473260691 "arsC_glut" "AsRG"
"Cen15" 2.25 38.9 "FireAffected" "Mesorhizobium alhagi CCNWXJ12-2" 13.482 0.0347 4002.74163817 1655.054 0.00336819140946698 0.00814595777539585 "arsC_glut" "AsRG"
"Cen15" 2.25 38.9 "FireAffected" "Skermanella stibiiresistens SB22" 2.963 0.0076 4002.74163817 1655.054 0.000740242630637196 0.00179027391251282 "arsC_glut" "AsRG"
"Cen15" 2.25 38.9 "FireAffected" "Burkholderia fungorum" 1.723 0.0044 4002.74163817 1655.054 0.000430454962061387 0.00104105364537955 "arsC_glut" "AsRG"
"Cen15" 2.25 38.9 "FireAffected" "Microbulbifer yueqingensis" 2.073 0.0053 4002.74163817 1655.054 0.000517895029804559 0.00125252710787684 "arsC_glut" "AsRG"
"Cen15" 2.25 38.9 "FireAffected" "Burkholderia sp. PAMC 26561" 1.429 0.0037 4002.74163817 1655.054 0.000357005305157122 0.000863415936881818 "arsC_glut" "AsRG"
"Cen15" 2.25 38.9 "FireAffected" "Crenobacter luteus" 1.377 0.0035 4002.74163817 1655.054 0.000344014209378137 0.000831997022453648 "arsC_glut" "AsRG"
"Cen15" 2.25 38.9 "FireAffected" "Sphingomonas sp. NFR15" 0.711 0.0018 4002.74163817 1655.054 0.000177628251901129 0.000429593233815936 "arsC_glut" "AsRG"
"Cen15" 2.25 38.9 "FireAffected" "Bradyrhizobium sp. cf659" 1.348 0.0035 4002.74163817 1655.054 0.000336769175193702 0.000814474935561015 "arsC_glut" "AsRG"
"Cen15" 2.25 38.9 "FireAffected" "Tepidicaulis marinus" 23.519 0.0605 4002.74163817 1655.054 0.00587572272357618 0.0142104124699255 "arsC_glut" "AsRG"
"Cen15" 2.25 38.9 "FireAffected" "Mesorhizobium ciceri biovar biserrulae WSM1271" 2.942 0.0076 4002.74163817 1655.054 0.000734996226572606 0.00177758550476299 "arsC_glut" "AsRG"
"Cen15" 2.25 38.9 "FireAffected" "Bradyrhizobium icense" 1.486 0.0038 4002.74163817 1655.054 0.00037124554476101 0.000897855900774235 "arsC_glut" "AsRG"
"Cen15" 2.25 38.9 "FireAffected" "Serratia sp. Ag2" 1.554 0.004 4002.74163817 1655.054 0.000388233900779684 0.000938942173487995 "arsC_glut" "AsRG"
"Cen15" 2.25 38.9 "FireAffected" "Bradyrhizobium diazoefficiens SEMIA 5080" 1.219 0.0031 4002.74163817 1655.054 0.000304541264511219 0.00073653185938344 "arsC_glut" "AsRG"
