"Gene" "OTU" "phylum" "class" "genus"
"arsCglut" "arsCglut_0068" "Proteobacteria" "Alphaproteobacteria" "Bradyrhizobium"
"ClassB" "ClassB_0177" "Proteobacteria" "Gammaproteobacteria" "Legionella"
"arsCglut" "arsCglut_0701" "Proteobacteria" "Alphaproteobacteria" "Afipia"
"intI" "intI_0310" "Proteobacteria" "Gammaproteobacteria" "Nitrococcus"
"arsA" "arsA_0049" "Chloroflexi" NA NA
"arsCglut" "arsCglut_0185" "Proteobacteria" "Alphaproteobacteria" "Mesorhizobium"
"tolC" "tolC_0042" "Proteobacteria" "Gammaproteobacteria" NA
"arsCglut" "arsCglut_0060" "Proteobacteria" "Alphaproteobacteria" "Methylocella"
"arsCglut" "arsCglut_0557" "Proteobacteria" "Betaproteobacteria" "Variovorax"
"arsCglut" "arsCglut_0691" "Proteobacteria" "Candidatus Muproteobacteria" NA
"arsCglut" "arsCglut_0887" "Proteobacteria" "Gammaproteobacteria" "Rhodanobacter"
"ClassB" "ClassB_0062" "Acidobacteria" "Solibacteres" "Candidatus Solibacter"
"vanX" "vanX_0003" "Proteobacteria" "Alphaproteobacteria" "Rhodoplanes"
"arsA" "arsA_0128" "Chloroflexi" "Dehalococcoidia" "Dehalogenimonas"
"arsCglut" "arsCglut_0132" "Proteobacteria" "Alphaproteobacteria" "Phenylobacterium"
"arsCglut" "arsCglut_0422" "Proteobacteria" "Alphaproteobacteria" "Phenylobacterium"
"arsCglut" "arsCglut_0766" "Proteobacteria" "Alphaproteobacteria" "Bradyrhizobium"
"dfra12" "dfra12_0495" "Proteobacteria" "Betaproteobacteria" NA
"ClassB" "ClassB_0211" "Proteobacteria" "Gammaproteobacteria" "Fluoribacter"
"arsCglut" "arsCglut_0269" "Proteobacteria" "Alphaproteobacteria" "Bradyrhizobium"
"ClassB" "ClassB_0089" "Acidobacteria" "Solibacteres" "Candidatus Solibacter"
"ClassB" "ClassB_0105" "Acidobacteria" "Solibacteres" "Candidatus Solibacter"
"arsCglut" "arsCglut_0396" "Proteobacteria" "Alphaproteobacteria" "Phenylobacterium"
"arsCglut" "arsCglut_0555" "Proteobacteria" "Alphaproteobacteria" "Phenylobacterium"
"arsCglut" "arsCglut_0376" "Proteobacteria" "Betaproteobacteria" "Comamonas"
"arsCglut" "arsCglut_0486" "Proteobacteria" "Alphaproteobacteria" "Phenylobacterium"
"arsCglut" "arsCglut_0734" "Proteobacteria" "Alphaproteobacteria" "Devosia"
"arsCglut" "arsCglut_0869" "Proteobacteria" "Alphaproteobacteria" "Bradyrhizobium"
"arsCglut" "arsCglut_0732" "Proteobacteria" "Alphaproteobacteria" "Afipia"
"arsCthio" "arsCthio_0095" "Firmicutes" "Bacilli" "Alicyclobacillus"
"vanX" "vanX_0051" "Proteobacteria" "Gammaproteobacteria" "Salmonella"
"arsCthio" "arsCthio_0001" "Firmicutes" "Bacilli" "Alicyclobacillus"
"dfra12" "dfra12_0193" "Proteobacteria" "Betaproteobacteria" "Achromobacter"
"ClassB" "ClassB_0178" "Proteobacteria" "Alphaproteobacteria" "Asticcacaulis"
"arsCglut" "arsCglut_0671" "Proteobacteria" "Alphaproteobacteria" "Bradyrhizobium"
"arsCglut" "arsCglut_0891" "Proteobacteria" "Alphaproteobacteria" "Agrobacterium"
"intI" "intI_0109" "Proteobacteria" "Betaproteobacteria" "Nitrosomonas"
"vanX" "vanX_0036" "Proteobacteria" "Alphaproteobacteria" "Rhodoplanes"
"vanX" "vanX_0038" "Actinobacteria" "Actinobacteria" "Mycobacterium"
"arsCglut" "arsCglut_0707" "Proteobacteria" "Alphaproteobacteria" "Rhizobium"
"arsCglut" "arsCglut_0785" "Proteobacteria" "Alphaproteobacteria" "Bradyrhizobium"
"vanX" "vanX_0035" "Actinobacteria" "Actinobacteria" "Nocardia"
"arsCglut" "arsCglut_0279" "Proteobacteria" "Alphaproteobacteria" "Bradyrhizobium"
"arsCglut" "arsCglut_0409" "Proteobacteria" "Alphaproteobacteria" NA
"arsCglut" "arsCglut_0868" "Proteobacteria" "Alphaproteobacteria" "Microvirga"
"arsCglut" "arsCglut_0779" "Proteobacteria" "Alphaproteobacteria" "Bradyrhizobium"
"arsCglut" "arsCglut_0084" "Proteobacteria" "Alphaproteobacteria" "Mesorhizobium"
"arsCglut" "arsCglut_0608" "Proteobacteria" "Alphaproteobacteria" "Sphingomonas"
"arsCglut" "arsCglut_0018" "Proteobacteria" "Alphaproteobacteria" "Mesorhizobium"
"intI" "intI_0296" "Verrucomicrobia" "Opitutae" NA
"arsCglut" "arsCglut_0150" "Proteobacteria" "Alphaproteobacteria" "Bradyrhizobium"
"intI" "intI_0136" "Proteobacteria" "Gammaproteobacteria" "Pseudomonas"
"arsCglut" "arsCglut_0246" "Proteobacteria" "Betaproteobacteria" "Variovorax"
"dfra12" "dfra12_0002" "Proteobacteria" "Betaproteobacteria" "Burkholderia"
"intI" "intI_0280" "Proteobacteria" "Gammaproteobacteria" "Rhodanobacter"
"vanX" "vanX_0047" "Proteobacteria" "Alphaproteobacteria" "Rhodoplanes"
"tolC" "tolC_0034" "Proteobacteria" "Betaproteobacteria" "Noviherbaspirillum"
"arsCglut" "arsCglut_0033" "Proteobacteria" "Gammaproteobacteria" "Dyella"
"arsCglut" "arsCglut_0064" "Proteobacteria" "Alphaproteobacteria" "Bradyrhizobium"
"arsD" "arsD_0032" "Proteobacteria" "Deltaproteobacteria" "Sorangium"
"arsCglut" "arsCglut_0151" "Proteobacteria" "Alphaproteobacteria" NA
"arsCglut" "arsCglut_0241" "Proteobacteria" "Alphaproteobacteria" NA
"arsD" "arsD_0028" "Firmicutes" "Bacilli" "Bacillus"
"arsCglut" "arsCglut_0057" "Proteobacteria" "Gammaproteobacteria" "Methylococcus"
"arsCglut" "arsCglut_0119" "Actinobacteria" "Actinobacteria" "Mycobacterium"
"arsCglut" "arsCglut_0159" "Proteobacteria" "Alphaproteobacteria" "Bradyrhizobium"
"arsCglut" "arsCglut_0046" "Proteobacteria" "Alphaproteobacteria" NA
"arsCglut" "arsCglut_0094" "Proteobacteria" "Betaproteobacteria" "Burkholderia"
"arsCglut" "arsCglut_0278" "Proteobacteria" "Alphaproteobacteria" "Blastomonas"
"arsCglut" "arsCglut_0696" "Proteobacteria" "Alphaproteobacteria" "Bradyrhizobium"
"ClassB" "ClassB_0190" "Proteobacteria" "Gammaproteobacteria" "Legionella"
"dfra12" "dfra12_0086" "Firmicutes" "Bacilli" "Fictibacillus"
"arsCglut" "arsCglut_0027" "Proteobacteria" "Alphaproteobacteria" "Agrobacterium"
"arsCglut" "arsCglut_0641" "Proteobacteria" "Alphaproteobacteria" NA
"arsCglut" "arsCglut_0651" "Proteobacteria" "Alphaproteobacteria" "Bradyrhizobium"
"arsCglut" "arsCglut_0786" "Proteobacteria" "Alphaproteobacteria" "Rhodopseudomonas"
"arsCthio" "arsCthio_0047" "Proteobacteria" "Gammaproteobacteria" "Acidihalobacter"
"arsCthio" "arsCthio_0066" "Firmicutes" "Bacilli" "Alicyclobacillus"
"ClassB" "ClassB_0027" "Proteobacteria" "Gammaproteobacteria" "Legionella"
"ClassB" "ClassB_0013" "Acidobacteria" "Solibacteres" "Candidatus Solibacter"
"arsCglut" "arsCglut_0047" "Proteobacteria" "Alphaproteobacteria" NA
"arsCglut" "arsCglut_0083" "Proteobacteria" "Alphaproteobacteria" "Rhodopseudomonas"
"arsCglut" "arsCglut_0289" "Proteobacteria" "Alphaproteobacteria" "Phenylobacterium"
"arsCglut" "arsCglut_0757" "Proteobacteria" "Betaproteobacteria" NA
"arsCglut" "arsCglut_0165" "Proteobacteria" "Betaproteobacteria" "Herbaspirillum"
"arsCglut" "arsCglut_0454" "Proteobacteria" "Betaproteobacteria" "Collimonas"
"arsCglut" "arsCglut_0848" "Proteobacteria" "Alphaproteobacteria" "Skermanella"
"arsCglut" "arsCglut_0014" "Proteobacteria" "Alphaproteobacteria" "Bradyrhizobium"
"arsCglut" "arsCglut_0020" "Proteobacteria" "Alphaproteobacteria" "Bradyrhizobium"
"arsCglut" "arsCglut_0243" "Proteobacteria" "Alphaproteobacteria" "Bradyrhizobium"
"arsCglut" "arsCglut_0201" "Proteobacteria" "Alphaproteobacteria" "Bradyrhizobium"
"arsCglut" "arsCglut_0237" "Proteobacteria" "Betaproteobacteria" "Comamonas"
"arsCglut" "arsCglut_0675" "Proteobacteria" "Alphaproteobacteria" NA
"ClassB" "ClassB_0099" "Acidobacteria" "Solibacteres" "Candidatus Solibacter"
"arsCglut" "arsCglut_0147" "Proteobacteria" "Gammaproteobacteria" "Candidatus Thiodiazotropha"
"arsCglut" "arsCglut_0190" "Proteobacteria" "Alphaproteobacteria" "Phenylobacterium"
"arsCglut" "arsCglut_0203" "Proteobacteria" "Alphaproteobacteria" "Brevundimonas"
"arsCglut" "arsCglut_0358" "Proteobacteria" "Alphaproteobacteria" "Bradyrhizobium"
"arsCglut" "arsCglut_0221" "Proteobacteria" "Alphaproteobacteria" "Sphingobium"
"arsCglut" "arsCglut_0440" "Proteobacteria" "Gammaproteobacteria" NA
"arsCglut" "arsCglut_0503" "Proteobacteria" "Alphaproteobacteria" "Bradyrhizobium"
"arsD" "arsD_0003" "Planctomycetes" "Planctomycetia" "Planctomyces"
"arsCglut" "arsCglut_0337" "Proteobacteria" "Alphaproteobacteria" "Bradyrhizobium"
"arsCglut" "arsCglut_0506" "Proteobacteria" "Gammaproteobacteria" "Nitrosococcus"
"arsCglut" "arsCglut_0259" "Proteobacteria" "Alphaproteobacteria" "Phenylobacterium"
"arsCglut" "arsCglut_0031" "Proteobacteria" "Alphaproteobacteria" "Bradyrhizobium"
"ClassB" "ClassB_0164" "Proteobacteria" "Gammaproteobacteria" "Legionella"
"arsCglut" "arsCglut_0425" "Proteobacteria" "Alphaproteobacteria" "Microvirga"
"ClassB" "ClassB_0046" "Proteobacteria" "Gammaproteobacteria" "Legionella"
"arsCglut" "arsCglut_0842" "Proteobacteria" "Gammaproteobacteria" "Marinobacter"
"intI" "intI_0253" "Gemmatimonadetes" "Gemmatimonadetes" "Gemmatimonas"
"arsCglut" "arsCglut_0277" "Proteobacteria" "Alphaproteobacteria" NA
"dfra12" "dfra12_0027" "Proteobacteria" "Betaproteobacteria" "Burkholderia"
"arsCglut" "arsCglut_0729" "Proteobacteria" "Alphaproteobacteria" "Phenylobacterium"
"arsCglut" "arsCglut_0363" "Proteobacteria" "Alphaproteobacteria" "Bradyrhizobium"
"ClassB" "ClassB_0108" "Acidobacteria" "Solibacteres" "Candidatus Solibacter"
"arsCglut" "arsCglut_0133" "Proteobacteria" "Alphaproteobacteria" "Bradyrhizobium"
"arsCglut" "arsCglut_0253" "Proteobacteria" "Alphaproteobacteria" "Bradyrhizobium"
"arsCglut" "arsCglut_0410" "Actinobacteria" "Actinobacteria" "Mycobacterium"
"arsCglut" "arsCglut_0498" "Proteobacteria" "Betaproteobacteria" "Comamonas"
"arsCglut" "arsCglut_0507" "Proteobacteria" "Gammaproteobacteria" "Dyella"
"intI" "intI_0188" "Proteobacteria" "Gammaproteobacteria" "Nitrosococcus"
"arsCglut" "arsCglut_0153" "Proteobacteria" "Betaproteobacteria" "Burkholderia"
"arsCglut" "arsCglut_0478" "Proteobacteria" "Alphaproteobacteria" "Beijerinckia"
"dfra12" "dfra12_0037" "Proteobacteria" "Betaproteobacteria" "Burkholderia"
"arsD" "arsD_0024" "Proteobacteria" "Gammaproteobacteria" "Methylomonas"
"arsCglut" "arsCglut_0828" "Proteobacteria" "Gammaproteobacteria" "Lysobacter"
"dfra12" "dfra12_0034" "Proteobacteria" "Gammaproteobacteria" NA
"arsCglut" "arsCglut_0661" "Proteobacteria" "Alphaproteobacteria" "Bradyrhizobium"
"arsCglut" "arsCglut_0089" "Proteobacteria" "Alphaproteobacteria" "Methylobacterium"
"arsCglut" "arsCglut_0192" "Proteobacteria" "Alphaproteobacteria" "Bradyrhizobium"
"arsCglut" "arsCglut_0592" "Proteobacteria" "Alphaproteobacteria" "Sphingomonas"
"arsCglut" "arsCglut_0206" "Proteobacteria" "Alphaproteobacteria" "Phenylobacterium"
"arsCglut" "arsCglut_0464" "Proteobacteria" "Alphaproteobacteria" NA
"vanX" "vanX_0030" "Proteobacteria" "Alphaproteobacteria" "Methylobacterium"
"arsCglut" "arsCglut_0016" "Proteobacteria" "Alphaproteobacteria" "Mesorhizobium"
"arsCglut" "arsCglut_0200" "Proteobacteria" "Alphaproteobacteria" NA
"arsCglut" "arsCglut_0489" "Proteobacteria" "Alphaproteobacteria" "Bradyrhizobium"
"arsCglut" "arsCglut_0655" "Proteobacteria" "Betaproteobacteria" "Bordetella"
"arsCglut" "arsCglut_0693" "Proteobacteria" "Alphaproteobacteria" "Beijerinckia"
"dfra12" "dfra12_0587" "Proteobacteria" "Gammaproteobacteria" "Sulfuricaulis"
"dfra12" "dfra12_0205" "Proteobacteria" "Gammaproteobacteria" "Marinobacterium"
"arsCglut" "arsCglut_0092" "Proteobacteria" "Betaproteobacteria" "Thiomonas"
"arsD" "arsD_0007" "Planctomycetes" "Planctomycetia" "Planctomyces"
"vanX" "vanX_0074" "Proteobacteria" "Alphaproteobacteria" "Methylobacterium"
"arsCglut" "arsCglut_0426" "Proteobacteria" "Betaproteobacteria" "Bordetella"
"arsCglut" "arsCglut_0250" "Proteobacteria" "Alphaproteobacteria" "Bradyrhizobium"
"arsCglut" "arsCglut_0482" "Proteobacteria" "Alphaproteobacteria" "Acidiphilium"
"arsCglut" "arsCglut_0628" "Proteobacteria" "Alphaproteobacteria" NA
"arsCglut" "arsCglut_0516" "Proteobacteria" "Alphaproteobacteria" "Aurantimonas"
"arsD" "arsD_0023" "Planctomycetes" "Planctomycetia" "Planctomyces"
"dfra12" "dfra12_0577" "Proteobacteria" "Acidithiobacillia" NA
"intI" "intI_0276" "Proteobacteria" "Gammaproteobacteria" "Pseudomonas"
"arsCglut" "arsCglut_0525" "Proteobacteria" "Alphaproteobacteria" "Bosea"
"arsCglut" "arsCglut_0640" "Proteobacteria" "Alphaproteobacteria" "Sphingomonas"
"arsCglut" "arsCglut_0189" "Proteobacteria" "Gammaproteobacteria" "Dyella"
"arsCglut" "arsCglut_0406" "Proteobacteria" "Betaproteobacteria" "Bordetella"
"arsCglut" "arsCglut_0582" "Proteobacteria" "Gammaproteobacteria" NA
"arsCglut" "arsCglut_0698" "Proteobacteria" "Betaproteobacteria" "Variovorax"
"tolC" "tolC_0011" "Proteobacteria" "Betaproteobacteria" "Sulfuricella"
"arsCglut" "arsCglut_0025" "Actinobacteria" "Actinobacteria" "Mycobacterium"
"arsCglut" "arsCglut_0070" "Proteobacteria" "Betaproteobacteria" "Burkholderia"
"arsCglut" "arsCglut_0843" "Proteobacteria" "Alphaproteobacteria" "Rhizobium"
"arsD" "arsD_0022" "Planctomycetes" "Planctomycetia" "Planctomyces"
"arsCglut" "arsCglut_0095" "Proteobacteria" "Alphaproteobacteria" "Bradyrhizobium"
"arsCglut" "arsCglut_0681" "Proteobacteria" "Alphaproteobacteria" NA
"vanX" "vanX_0076" "Proteobacteria" "Gammaproteobacteria" "Allochromatium"
"arsCglut" "arsCglut_0301" "Proteobacteria" "Alphaproteobacteria" "Methylobacterium"
"arsCglut" "arsCglut_0457" "Proteobacteria" "Alphaproteobacteria" "Pseudoxanthobacter"
"arsCglut" "arsCglut_0075" "Proteobacteria" "Alphaproteobacteria" "Sphingobium"
"arsCglut" "arsCglut_0867" "Proteobacteria" "Alphaproteobacteria" "Acidocella"
"arsCglut" "arsCglut_0892" "Proteobacteria" "Alphaproteobacteria" "Novosphingobium"
"arsCglut" "arsCglut_0012" "Proteobacteria" "Alphaproteobacteria" "Rhizobium"
"arsCglut" "arsCglut_0216" "Proteobacteria" "Alphaproteobacteria" "Bradyrhizobium"
"arsCglut" "arsCglut_0392" "Proteobacteria" "Alphaproteobacteria" "Acetobacter"
"arsCglut" "arsCglut_0854" "Proteobacteria" "Gammaproteobacteria" "Rhodanobacter"
"arsD" "arsD_0019" "Planctomycetes" "Planctomycetia" "Rhodopirellula"
"ClassB" "ClassB_0031" "Acidobacteria" "Solibacteres" "Candidatus Solibacter"
"ClassB" "ClassB_0147" "Acidobacteria" "Solibacteres" "Candidatus Solibacter"
"tolC" "tolC_0028" "Proteobacteria" "Betaproteobacteria" "Gallionella"
"arsCglut" "arsCglut_0514" "Proteobacteria" "Betaproteobacteria" "Comamonas"
"arsCglut" "arsCglut_0597" "Proteobacteria" "Alphaproteobacteria" "Acidocella"
"arsCglut" "arsCglut_0728" "Proteobacteria" "Alphaproteobacteria" "Rhizobium"
"arsCglut" "arsCglut_0878" "Proteobacteria" "Gammaproteobacteria" "Pseudomonas"
"dfra12" "dfra12_0342" "Parcubacteria" NA NA
"arsCglut" "arsCglut_0098" "Proteobacteria" "Betaproteobacteria" "Polaromonas"
"arsCglut" "arsCglut_0327" "Proteobacteria" "Alphaproteobacteria" "Sphingomonas"
"arsCglut" "arsCglut_0521" "Proteobacteria" "Alphaproteobacteria" "Rhizobium"
"arsCglut" "arsCglut_0760" "Proteobacteria" "Alphaproteobacteria" NA
"ClassB" "ClassB_0137" "Acidobacteria" "Solibacteres" "Candidatus Solibacter"
"arsCglut" "arsCglut_0645" "Proteobacteria" "Alphaproteobacteria" "Sphingomonas"
"arsCglut" "arsCglut_0763" "Proteobacteria" "Alphaproteobacteria" NA
"arsCglut" "arsCglut_0178" "Proteobacteria" "Alphaproteobacteria" "Microvirga"
"arsD" "arsD_0051" "Proteobacteria" "Deltaproteobacteria" NA
"arsCglut" "arsCglut_0559" "Proteobacteria" "Betaproteobacteria" "Bordetella"
"arsCglut" "arsCglut_0711" "Proteobacteria" "Betaproteobacteria" "Burkholderia"
"arsCglut" "arsCglut_0369" "Proteobacteria" "Alphaproteobacteria" "Sphingomonas"
"arsCglut" "arsCglut_0417" "Proteobacteria" "Alphaproteobacteria" "Bradyrhizobium"
"arsCglut" "arsCglut_0722" "Proteobacteria" "Alphaproteobacteria" "Afipia"
"arsCglut" "arsCglut_0036" "Actinobacteria" "Actinobacteria" "Mycobacterium"
"arsCglut" "arsCglut_0631" "Proteobacteria" "Alphaproteobacteria" "Sinorhizobium"
"arsCglut" "arsCglut_0882" "Proteobacteria" "Betaproteobacteria" "Burkholderia"
"arsCglut" "arsCglut_0170" "Proteobacteria" "Betaproteobacteria" "Variovorax"
"arsCglut" "arsCglut_0345" "Proteobacteria" "Alphaproteobacteria" "Rhizomicrobium"
"arsCglut" "arsCglut_0347" "Proteobacteria" "Alphaproteobacteria" "Afipia"
"arsCglut" "arsCglut_0378" "Proteobacteria" "Alphaproteobacteria" "Microvirga"
"arsD" "arsD_0039" "Planctomycetes" "Planctomycetia" "Planctomyces"
"arsCglut" "arsCglut_0143" "Proteobacteria" "Alphaproteobacteria" "Sinorhizobium"
"arsCglut" "arsCglut_0158" "Proteobacteria" "Alphaproteobacteria" "Rhizobium"
"arsCglut" "arsCglut_0204" "Proteobacteria" "Alphaproteobacteria" "Bradyrhizobium"
"arsCglut" "arsCglut_0207" "Proteobacteria" "Gammaproteobacteria" "Thiohalospira"
"arsCglut" "arsCglut_0214" "Proteobacteria" "Betaproteobacteria" "Pseudorhodoferax"
"arsCglut" "arsCglut_0401" "Proteobacteria" "Alphaproteobacteria" "Bradyrhizobium"
"arsCglut" "arsCglut_0534" "Proteobacteria" "Betaproteobacteria" "Paraburkholderia"
"arsCglut" "arsCglut_0845" "Proteobacteria" "Alphaproteobacteria" "Brevundimonas"
"arsD" "arsD_0016" "Proteobacteria" "Gammaproteobacteria" "Methylomonas"
"arsCglut" "arsCglut_0072" "Proteobacteria" "Gammaproteobacteria" "Frateuria"
"arsCglut" "arsCglut_0448" "Proteobacteria" "Betaproteobacteria" "Paraburkholderia"
"arsD" "arsD_0009" "Planctomycetes" "Planctomycetia" "Planctomyces"
"dfra12" "dfra12_0089" "Candidatus Microgenomates" NA NA
"ClassB" "ClassB_0186" "Proteobacteria" "Alphaproteobacteria" "Sphingomonas"
"arsCglut" "arsCglut_0017" "Proteobacteria" "Alphaproteobacteria" "Sinorhizobium"
"arsCglut" "arsCglut_0623" "Proteobacteria" "Alphaproteobacteria" "Sphingomonas"
"dfra12" "dfra12_0377" "Actinobacteria" "Actinobacteria" "Phycicoccus"
"vanX" "vanX_0058" "Proteobacteria" "Gammaproteobacteria" NA
"arsD" "arsD_0027" "Proteobacteria" "Alphaproteobacteria" "Methylosinus"
"ClassB" "ClassB_0069" "Gemmatimonadetes" "Gemmatimonadetes" "Gemmatimonas"
"arsCglut" "arsCglut_0669" "Proteobacteria" "Alphaproteobacteria" "Sphingobium"
"arsD" "arsD_0040" "Proteobacteria" "Deltaproteobacteria" NA
"arsCglut" "arsCglut_0074" "Proteobacteria" "Alphaproteobacteria" "Bradyrhizobium"
"arsCglut" "arsCglut_0356" "Proteobacteria" "Betaproteobacteria" NA
"arsCglut" "arsCglut_0483" "Actinobacteria" "Actinobacteria" "Mycobacterium"
"arsCglut" "arsCglut_0197" "Proteobacteria" "Alphaproteobacteria" "Inquilinus"
"arsCglut" "arsCglut_0613" "Proteobacteria" "Betaproteobacteria" "Ramlibacter"
"arsD" "arsD_0046" "Planctomycetes" "Planctomycetia" "Planctomyces"
"arsCglut" "arsCglut_0325" "Proteobacteria" "Betaproteobacteria" "Burkholderia"
"arsCglut" "arsCglut_0680" "Proteobacteria" "Alphaproteobacteria" "Bradyrhizobium"
"ClassB" "ClassB_0059" "Acidobacteria" "Solibacteres" "Candidatus Solibacter"
"arsCglut" "arsCglut_0360" "Proteobacteria" "Betaproteobacteria" "Pseudorhodoferax"
"arsCglut" "arsCglut_0370" "Proteobacteria" "Alphaproteobacteria" "Sphingomonas"
"arsD" "arsD_0015" "Proteobacteria" "Betaproteobacteria" "Azoarcus"
"arsCglut" "arsCglut_0191" "Proteobacteria" "Alphaproteobacteria" "Caulobacter"
"arsCglut" "arsCglut_0436" "Proteobacteria" "Alphaproteobacteria" "Methylobacterium"
"arsCglut" "arsCglut_0826" "Proteobacteria" "Betaproteobacteria" "Paraburkholderia"
"ClassB" "ClassB_0201" "Acidobacteria" "Acidobacteriia" "Granulicella"
"arsCglut" "arsCglut_0413" "Proteobacteria" "Alphaproteobacteria" "Bradyrhizobium"
"arsCglut" "arsCglut_0813" "Proteobacteria" "Alphaproteobacteria" "Rhizobium"
"arsCglut" "arsCglut_0171" "Proteobacteria" "Alphaproteobacteria" "Methylobacterium"
"arsCglut" "arsCglut_0563" "Proteobacteria" "Alphaproteobacteria" "Rhizobium"
"arsCglut" "arsCglut_0896" "Proteobacteria" "Gammaproteobacteria" "Pseudomonas"
"arsCthio" "arsCthio_0062" "Firmicutes" "Bacilli" "Paenibacillus"
"arsCglut" "arsCglut_0045" "Proteobacteria" "Alphaproteobacteria" "Microvirga"
"arsCglut" "arsCglut_0144" "Proteobacteria" "Betaproteobacteria" "Paraburkholderia"
"arsCglut" "arsCglut_0342" "Proteobacteria" "Alphaproteobacteria" "Bradyrhizobium"
"arsCglut" "arsCglut_0496" "Proteobacteria" "Alphaproteobacteria" "Bradyrhizobium"
"arsCglut" "arsCglut_0076" "Proteobacteria" "Alphaproteobacteria" NA
"dfra12" "dfra12_0026" "Proteobacteria" "Betaproteobacteria" "Burkholderia"
"dfra12" "dfra12_0483" "Proteobacteria" "Alphaproteobacteria" "Bradyrhizobium"
"arsCglut" "arsCglut_0102" "Proteobacteria" "Alphaproteobacteria" "Agrobacterium"
"arsCglut" "arsCglut_0580" "Proteobacteria" "Alphaproteobacteria" "Sphingomonas"
"dfra12" "dfra12_0268" "Bacteroidetes" "Sphingobacteriia" "Mucilaginibacter"
"arsCglut" "arsCglut_0022" "Proteobacteria" "Alphaproteobacteria" "Afipia"
"arsCglut" "arsCglut_0041" "Proteobacteria" "Alphaproteobacteria" "Phenylobacterium"
"arsCglut" "arsCglut_0263" "Proteobacteria" "Alphaproteobacteria" "Phenylobacterium"
"arsCglut" "arsCglut_0400" "Proteobacteria" "Betaproteobacteria" "Bordetella"
"arsCglut" "arsCglut_0708" "Proteobacteria" "Betaproteobacteria" "Comamonas"
"arsCglut" "arsCglut_0806" "Proteobacteria" "Betaproteobacteria" "Pandoraea"
"arsD" "arsD_0034" "Proteobacteria" "Betaproteobacteria" "Dechloromonas"
"dfra12" "dfra12_0049" "Proteobacteria" "Alphaproteobacteria" "Bradyrhizobium"
"dfra12" "dfra12_0487" "Proteobacteria" "Alphaproteobacteria" "Bradyrhizobium"
"arsCglut" "arsCglut_0038" "Proteobacteria" "Betaproteobacteria" "Caballeronia"
"arsCglut" "arsCglut_0479" "Actinobacteria" "Actinobacteria" "Mycobacterium"
"arsCglut" "arsCglut_0568" "Proteobacteria" "Betaproteobacteria" "Paraburkholderia"
"arsCglut" "arsCglut_0753" "Proteobacteria" "Gammaproteobacteria" "Salinicola"
"arsCglut" "arsCglut_0857" "Proteobacteria" "Betaproteobacteria" "Caballeronia"
"arsCglut" "arsCglut_0021" "Proteobacteria" "Alphaproteobacteria" "Acidocella"
"arsCglut" "arsCglut_0531" "Proteobacteria" "Betaproteobacteria" "Variovorax"
"arsCglut" "arsCglut_0541" "Proteobacteria" "Alphaproteobacteria" "Phenylobacterium"
"intI" "intI_0199" "Proteobacteria" "Deltaproteobacteria" "Smithella"
"arsCglut" "arsCglut_0445" "Proteobacteria" "Alphaproteobacteria" NA
"arsCglut" "arsCglut_0705" "Proteobacteria" "Alphaproteobacteria" "Mesorhizobium"
"arsCglut" "arsCglut_0756" "Proteobacteria" "Alphaproteobacteria" "Roseomonas"
"arsCglut" "arsCglut_0595" "Proteobacteria" "Betaproteobacteria" "Pseudorhodoferax"
"arsCglut" "arsCglut_0717" "Proteobacteria" "Betaproteobacteria" "Bordetella"
"arsD" "arsD_0020" "Proteobacteria" "Deltaproteobacteria" "Sorangium"
"dfra12" "dfra12_0135" "Actinobacteria" "Actinobacteria" "Phycicoccus"
"arsCglut" "arsCglut_0308" "Proteobacteria" "Betaproteobacteria" "Comamonas"
"arsCglut" "arsCglut_0473" "Proteobacteria" "Betaproteobacteria" "Paraburkholderia"
"arsCglut" "arsCglut_0484" "Proteobacteria" "Alphaproteobacteria" "Belnapia"
"arsCglut" "arsCglut_0556" "Actinobacteria" "Actinobacteria" "Mycobacterium"
"arsD" "arsD_0052" "Proteobacteria" "Betaproteobacteria" "Dechloromonas"
"arsCglut" "arsCglut_0048" "Proteobacteria" "Gammaproteobacteria" "Pseudomonas"
"arsCglut" "arsCglut_0282" "Proteobacteria" "Alphaproteobacteria" "Microvirga"
"arsCglut" "arsCglut_0285" "Proteobacteria" "Alphaproteobacteria" "Afipia"
"arsCglut" "arsCglut_0297" "Proteobacteria" "Alphaproteobacteria" "Bradyrhizobium"
"arsCglut" "arsCglut_0543" "Proteobacteria" "Alphaproteobacteria" "Bradyrhizobium"
"arsCglut" "arsCglut_0725" "Proteobacteria" "Alphaproteobacteria" "Azospirillum"
"arsCglut" "arsCglut_0799" "Proteobacteria" "Betaproteobacteria" "Comamonas"
"arsD" "arsD_0011" "Proteobacteria" "Betaproteobacteria" "Dechloromonas"
"arsD" "arsD_0038" "Proteobacteria" "Betaproteobacteria" "Burkholderia"
"arsD" "arsD_0045" "Proteobacteria" "Betaproteobacteria" "Dechloromonas"
"arsD" "arsD_0049" "Proteobacteria" "Gammaproteobacteria" "Shewanella"
"dfra12" "dfra12_0400" "Proteobacteria" "Betaproteobacteria" NA
"arsCglut" "arsCglut_0381" "Proteobacteria" "Alphaproteobacteria" "Oligotropha"
"arsCglut" "arsCglut_0429" "Proteobacteria" "Alphaproteobacteria" "Inquilinus"
"arsCglut" "arsCglut_0455" "Proteobacteria" "Alphaproteobacteria" "Sphingomonas"
