"Gene" "OTU" "query" "db" "genus" "class" "phylum"
"arsCglut" "OTU_0798" "Alphaproteobacteria bacterium 13_1_20CM_3_64_12" "ncbi" NA "Alphaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0015" "Ralstonia pickettii 12D" "ncbi" "Ralstonia" "Betaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0191" "Alphaproteobacteria bacterium 13_1_20CM_3_64_12" "ncbi" NA "Alphaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0547" "Acidovorax sp. GW2" "ncbi" "Acidovorax" "Betaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0594" "Afipia sp. 62-7" "ncbi" "Afipia" "Alphaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0636" "Afipia sp. 1NLS2" "ncbi" "Afipia" "Alphaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0773" "Sphingopyxis sp. 113P3" "ncbi" "Sphingopyxis" "Alphaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0861" "Ochrobactrum tritici" "ncbi" "Ochrobactrum" "Alphaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0951" "Bradyrhizobium sp. cf659" "ncbi" "Bradyrhizobium" "Alphaproteobacteria" "Proteobacteria"
"arsD" "OTU_0025" "Propionivibrio sp. S1" "ncbi" "Propionivibrio" "Betaproteobacteria" "Proteobacteria"
"arsD" "OTU_0031" "Sorangium cellulosum So0157-2" "ncbi" "Sorangium" "Deltaproteobacteria" "Proteobacteria"
"dfra12" "OTU_0119" "Burkholderia panaciterrae" "ncbi" "Paraburkholderia" "Betaproteobacteria" "Proteobacteria"
"dfra12" "OTU_0145" "Nitrosospira sp. APG3" "ncbi" "Nitrosospira" "Betaproteobacteria" "Proteobacteria"
"dfra12" "OTU_0245" "Burkholderia sp. MR1" "ncbi" "Burkholderia" "Betaproteobacteria" "Proteobacteria"
"dfra12" "OTU_0570" "Nocardioides sp. CF8" "ncbi" "Nocardioides" "Actinobacteria" "Actinobacteria"
"arsCglut" "OTU_0338" "Phenylobacterium zucineum HLK1" "ncbi" "Phenylobacterium" "Alphaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0501" "Aureimonas sp. Leaf324" "ncbi" "Aureimonas" "Alphaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0637" "Sinorhizobium sp. GL28" "ncbi" "Sinorhizobium" "Alphaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0857" "Bosea sp. LC85" "ncbi" "Bosea" "Alphaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0937" "Sphingopyxis sp. 113P3" "ncbi" "Sphingopyxis" "Alphaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0967" "Blastomonas sp. RAC04" "ncbi" "Blastomonas" "Alphaproteobacteria" "Proteobacteria"
"dfra12" "OTU_0100" "Oleiphilus sp. HI0125" "ncbi" "Oleiphilus" "Gammaproteobacteria" "Proteobacteria"
"dfra12" "OTU_0141" "Bradyrhizobium sp. err11" "ncbi" "Bradyrhizobium" "Alphaproteobacteria" "Proteobacteria"
"dfra12" "OTU_0341" "Oleiphilus sp. HI0125" "ncbi" "Oleiphilus" "Gammaproteobacteria" "Proteobacteria"
"dfra12" "OTU_0592" "Bradyrhizobium sp. Leaf396" "ncbi" "Bradyrhizobium" "Alphaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0085" "Bradyrhizobium sp. Ghvi" "ncbi" "Bradyrhizobium" "Alphaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0204" "Bosea sp. LC85" "ncbi" "Bosea" "Alphaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0427" "Phenylobacterium sp. Root700" "ncbi" "Phenylobacterium" "Alphaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0779" "Microvirga sp. BSC39" "ncbi" "Microvirga" "Alphaproteobacteria" "Proteobacteria"
"dfra12" "OTU_0044" "Pseudolabrys sp. Root1462" "ncbi" "Pseudolabrys" "Alphaproteobacteria" "Proteobacteria"
"dfra12" "OTU_0048" "Shewanella putrefaciens 200" "ncbi" "Shewanella" "Gammaproteobacteria" "Proteobacteria"
"dfra12" "OTU_0107" "Oleiphilus sp. HI0125" "ncbi" "Oleiphilus" "Gammaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0234" "Mesorhizobium alhagi CCNWXJ12-2" "ncbi" "Mesorhizobium" "Alphaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0588" "Alphaproteobacteria bacterium 13_1_20CM_3_64_12" "ncbi" NA "Alphaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0892" "Burkholderia fungorum" "ncbi" "Paraburkholderia" "Betaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0985" "Phenylobacterium sp. SCN 70-31" "ncbi" "Phenylobacterium" "Alphaproteobacteria" "Proteobacteria"
"arsD" "OTU_0021" "Azoarcus sp. KH32C" "ncbi" "Azoarcus" "Betaproteobacteria" "Proteobacteria"
"dfra12" "OTU_0241" "Bradyrhizobium lablabi" "ncbi" "Bradyrhizobium" "Alphaproteobacteria" "Proteobacteria"
"dfra12" "OTU_0277" "Bacillus galactosidilyticus" "ncbi" "Bacillus" "Bacilli" "Firmicutes"
"dfra12" "OTU_0442" "Bacillus hemicellulosilyticus JCM 9152" "ncbi" "Bacillus" "Bacilli" "Firmicutes"
"arsCglut" "OTU_0076" "Alphaproteobacteria bacterium 13_1_20CM_3_64_12" "ncbi" NA "Alphaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0384" "Variovorax paradoxus" "ncbi" "Variovorax" "Betaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0658" "Bradyrhizobium erythrophlei" "ncbi" "Bradyrhizobium" "Alphaproteobacteria" "Proteobacteria"
"dfra12" "OTU_0019" "Bradyrhizobium japonicum SEMIA 5079" "ncbi" "Bradyrhizobium" "Alphaproteobacteria" "Proteobacteria"
"dfra12" "OTU_0400" "Xylella fastidiosa MUL0034" "ncbi" "Xylella" "Gammaproteobacteria" "Proteobacteria"
"dfra12" "OTU_0627" "Variibacter gotjawalensis" "ncbi" "Variibacter" "Alphaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0154" "Bradyrhizobium sp." "ncbi" "Bradyrhizobium" "Alphaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0394" "bacterium YEK0313" "ncbi" NA NA "bacterium YEK0313"
"arsCglut" "OTU_0834" "Alphaproteobacteria bacterium 13_1_20CM_3_64_12" "ncbi" NA "Alphaproteobacteria" "Proteobacteria"
"dfra12" "OTU_0522" "Nitrosospira sp. APG3" "ncbi" "Nitrosospira" "Betaproteobacteria" "Proteobacteria"
"dfra12" "OTU_0615" "Shewanella benthica" "ncbi" "Shewanella" "Gammaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0147" "Mesorhizobium sp. LSJC280B00" "ncbi" "Mesorhizobium" "Alphaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0725" "Cupriavidus sp. UYMMa02A" "ncbi" "Cupriavidus" "Betaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0820" "Burkholderia sp. ST111" "ncbi" "Burkholderia" "Betaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0821" "Alphaproteobacteria bacterium 13_1_20CM_3_64_12" "ncbi" NA "Alphaproteobacteria" "Proteobacteria"
"dfra12" "OTU_0405" "Flavobacterium glycines" "ncbi" "Flavobacterium" "Flavobacteriia" "Bacteroidetes"
"arsCglut" "OTU_1002" "Sphingomonas paucimobilis" "ncbi" "Sphingomonas" "Alphaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0320" "Bordetella sp. H567" "ncbi" "Bordetella" "Betaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0248" "Mesorhizobium sp. ORS3428" "ncbi" "Mesorhizobium" "Alphaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0423" "Rhodospirillales bacterium 69-11" "ncbi" NA "Alphaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0531" "Oceanibulbus indolifex HEL-45" "ncbi" "Oceanibulbus" "Alphaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0606" "Phenylobacterium zucineum HLK1" "ncbi" "Phenylobacterium" "Alphaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0628" "Sphingomonas sp. RIT328" "ncbi" "Sphingomonas" "Alphaproteobacteria" "Proteobacteria"
"dfra12" "OTU_0032" "Betaproteobacteria bacterium SG8_39" "ncbi" NA "Betaproteobacteria" "Proteobacteria"
"dfra12" "OTU_0072" "Tolumonas auensis DSM 9187" "ncbi" "Tolumonas" "Gammaproteobacteria" "Proteobacteria"
"dfra12" "OTU_0162" "Ferrimonas balearica DSM 9799" "ncbi" "Ferrimonas" "Gammaproteobacteria" "Proteobacteria"
"dfra12" "OTU_0453" "Opitutaceae bacterium BACL24 MAG-120322-bin51" "ncbi" NA "Opitutae" "Verrucomicrobia"
"dfra12" "OTU_0496" "Archangium gephyra" "ncbi" "Archangium" "Deltaproteobacteria" "Proteobacteria"
"dfra12" "OTU_0543" "Tolumonas auensis DSM 9187" "ncbi" "Tolumonas" "Gammaproteobacteria" "Proteobacteria"
"dfra12" "OTU_0562" "Parcubacteria bacterium GW2011_GWB1_45_7" "ncbi" NA NA "Parcubacteria"
"arsCglut" "OTU_0127" "Caulobacter sp. UNC279MFTsu5.1" "ncbi" "Caulobacter" "Alphaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0155" "Rhizobiales bacterium 64-17" "ncbi" NA "Alphaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0327" "Enterobacter cloacae complex sp. 35699" "ncbi" "Enterobacter" "Gammaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0486" "Pseudorhodoferax sp. Leaf265" "ncbi" "Pseudorhodoferax" "Betaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0543" "Mesorhizobium alhagi CCNWXJ12-2" "ncbi" "Mesorhizobium" "Alphaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0699" "Skermanella stibiiresistens SB22" "ncbi" "Skermanella" "Alphaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0850" "Alphaproteobacteria bacterium 13_1_20CM_3_64_12" "ncbi" NA "Alphaproteobacteria" "Proteobacteria"
"dfra12" "OTU_0204" "Betaproteobacteria bacterium SG8_41" "ncbi" NA "Betaproteobacteria" "Proteobacteria"
"dfra12" "OTU_0604" "Variibacter gotjawalensis" "ncbi" "Variibacter" "Alphaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0239" "Azospirillum sp. B510" "ncbi" "Azospirillum" "Alphaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0250" "Mycobacterium sp. ST-F2" "ncbi" "Mycobacterium" "Actinobacteria" "Actinobacteria"
"arsCglut" "OTU_0660" "Rhizobacter sp. Root404" "ncbi" "Rhizobacter" "Betaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0847" "Mesorhizobium sp. Root102" "ncbi" "Mesorhizobium" "Alphaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0877" "Rhizobacter sp. Root404" "ncbi" "Rhizobacter" "Betaproteobacteria" "Proteobacteria"
"arsCthio" "OTU_0041" "Alicyclobacillus sp. USBA-503" "ncbi" "Alicyclobacillus" "Bacilli" "Firmicutes"
"dfra12" "OTU_0236" "Bradyrhizobium lablabi" "ncbi" "Bradyrhizobium" "Alphaproteobacteria" "Proteobacteria"
"dfra12" "OTU_0332" "Thiomonas intermedia K12" "ncbi" "Thiomonas" "Betaproteobacteria" "Proteobacteria"
"dfra12" "OTU_0394" "Wenyingzhuangia fucanilytica" "ncbi" "Wenyingzhuangia" "Flavobacteriia" "Bacteroidetes"
"dfra12" "OTU_0448" "Acidithiobacillales bacterium SM23_46" "ncbi" NA "Acidithiobacillia" "Proteobacteria"
"dfra12" "OTU_0582" "Microgenomates (Daviesbacteria) bacterium GW2011_GWA2_38_24" "ncbi" NA NA "Candidatus Microgenomates"
"arsCglut" "OTU_0111" "Sphingobium czechense LL01" "ncbi" "Sphingobium" "Alphaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0249" "Phenylobacterium zucineum HLK1" "ncbi" "Phenylobacterium" "Alphaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0421" "Hyphomicrobium sp. MC1" "ncbi" "Hyphomicrobium" "Alphaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0451" "Skermanella aerolata KACC 11604" "ncbi" "Skermanella" "Alphaproteobacteria" "Proteobacteria"
"dfra12" "OTU_0256" "Tolumonas auensis DSM 9187" "ncbi" "Tolumonas" "Gammaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0674" "Rhodomicrobium vannielii ATCC 17100" "ncbi" "Rhodomicrobium" "Alphaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0814" "Beijerinckia sp. 28-YEA-48" "ncbi" "Beijerinckia" "Alphaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0817" "Rhodospirillales bacterium 69-11" "ncbi" NA "Alphaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0994" "Afipia broomeae ATCC 49717" "ncbi" "Afipia" "Alphaproteobacteria" "Proteobacteria"
"arsCthio" "OTU_0086" "Alicyclobacillus sp. USBA-503" "ncbi" "Alicyclobacillus" "Bacilli" "Firmicutes"
"arsCglut" "OTU_0515" "Aureimonas sp. Leaf324" "ncbi" "Aureimonas" "Alphaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0684" "Azoarcus sp. CIB" "ncbi" "Azoarcus" "Betaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0731" "Pseudoxanthomonas sp. Root65" "ncbi" "Pseudoxanthomonas" "Gammaproteobacteria" "Proteobacteria"
"arsD" "OTU_0047" "Sorangium cellulosum" "ncbi" "Sorangium" "Deltaproteobacteria" "Proteobacteria"
"dfra12" "OTU_0150" "Betaproteobacteria bacterium SG8_41" "ncbi" NA "Betaproteobacteria" "Proteobacteria"
"dfra12" "OTU_0273" "Shewanella benthica" "ncbi" "Shewanella" "Gammaproteobacteria" "Proteobacteria"
"dfra12" "OTU_0356" "Tolumonas auensis DSM 9187" "ncbi" "Tolumonas" "Gammaproteobacteria" "Proteobacteria"
"dfra12" "OTU_0408" "Halothiobacillus sp. WRN-7" "ncbi" "Halothiobacillus" "Gammaproteobacteria" "Proteobacteria"
"dfra12" "OTU_0483" "Acidihalobacter prosperus" "ncbi" "Acidihalobacter" "Gammaproteobacteria" "Proteobacteria"
"arsD" "OTU_0001" "Desulfurivibrio alkaliphilus AHT2" "ncbi" "Desulfurivibrio" "Deltaproteobacteria" "Proteobacteria"
"dfra12" "OTU_0214" "Thalassolituus oleivorans R6-15" "ncbi" "Thalassolituus" "Gammaproteobacteria" "Proteobacteria"
"dfra12" "OTU_0618" "Shewanella benthica" "ncbi" "Shewanella" "Gammaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0033" "bacterium YEK0313" "ncbi" NA NA "bacterium YEK0313"
"arsCglut" "OTU_0146" "Phenylobacterium zucineum HLK1" "ncbi" "Phenylobacterium" "Alphaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0202" "Caulobacter sp. K31" "ncbi" "Caulobacter" "Alphaproteobacteria" "Proteobacteria"
"dfra12" "OTU_0035" "Shewanella sp. P1-14-1" "ncbi" "Shewanella" "Gammaproteobacteria" "Proteobacteria"
"dfra12" "OTU_0274" "Shewanella baltica OS678" "ncbi" "Shewanella" "Gammaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0663" "Burkholderia sp. OLGA172" "ncbi" "Burkholderia" "Betaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0871" "Bradyrhizobium neotropicale" "ncbi" "Bradyrhizobium" "Alphaproteobacteria" "Proteobacteria"
"dfra12" "OTU_0023" "Bradyrhizobium lablabi" "ncbi" "Bradyrhizobium" "Alphaproteobacteria" "Proteobacteria"
"dfra12" "OTU_0027" "Marinobacter nanhaiticus D15-8W" "ncbi" "Marinobacter" "Gammaproteobacteria" "Proteobacteria"
"dfra12" "OTU_0155" "Bradyrhizobium japonicum" "ncbi" "Bradyrhizobium" "Alphaproteobacteria" "Proteobacteria"
"dfra12" "OTU_0315" "Acidihalobacter prosperus" "ncbi" "Acidihalobacter" "Gammaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0364" "Bradyrhizobium neotropicale" "ncbi" "Bradyrhizobium" "Alphaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0400" "Rhodopseudomonas sp. AAP120" "ncbi" "Rhodopseudomonas" "Alphaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0406" "Acetobacteraceae bacterium AT-5844" "ncbi" NA "Alphaproteobacteria" "Proteobacteria"
"dfra12" "OTU_0384" "Marinomonas sp. TW1" "ncbi" "Marinomonas" "Gammaproteobacteria" "Proteobacteria"
"dfra12" "OTU_0547" "Betaproteobacteria bacterium SG8_39" "ncbi" NA "Betaproteobacteria" "Proteobacteria"
"dfra12" "OTU_0624" "Bradyrhizobium lablabi" "ncbi" "Bradyrhizobium" "Alphaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0717" "Mesorhizobium alhagi CCNWXJ12-2" "ncbi" "Mesorhizobium" "Alphaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0885" "Herbaspirillum seropedicae SmR1" "ncbi" "Herbaspirillum" "Betaproteobacteria" "Proteobacteria"
"arsD" "OTU_0033" "Planctomyces sp. SH-PL62" "ncbi" "Planctomyces" "Planctomycetia" "Planctomycetes"
"dfra12" "OTU_0249" "Bradyrhizobium icense" "ncbi" "Bradyrhizobium" "Alphaproteobacteria" "Proteobacteria"
"dfra12" "OTU_0307" "Shinella sp. HZN7" "ncbi" "Shinella" "Alphaproteobacteria" "Proteobacteria"
"dfra12" "OTU_0431" "Tolumonas auensis DSM 9187" "ncbi" "Tolumonas" "Gammaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0351" "Rhodanobacter sp. SCN 66-43" "ncbi" "Rhodanobacter" "Gammaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0516" "Comamonas testosteroni TK102" "ncbi" "Comamonas" "Betaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0989" "Bradyrhizobium valentinum" "ncbi" "Bradyrhizobium" "Alphaproteobacteria" "Proteobacteria"
"dfra12" "OTU_0010" "Bradyrhizobium lablabi" "ncbi" "Bradyrhizobium" "Alphaproteobacteria" "Proteobacteria"
"dfra12" "OTU_0502" "Bradyrhizobium lablabi" "ncbi" "Bradyrhizobium" "Alphaproteobacteria" "Proteobacteria"
"dfra12" "OTU_0508" "Shewanella violacea DSS12" "ncbi" "Shewanella" "Gammaproteobacteria" "Proteobacteria"
"dfra12" "OTU_0602" "Rhodopseudomonas sp. AAP120" "ncbi" "Rhodopseudomonas" "Alphaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0211" "Rhizobium sp. NT-26" "ncbi" "Rhizobium" "Alphaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0373" "Mesorhizobium loti" "ncbi" "Mesorhizobium" "Alphaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0555" "Fulvimarina pelagi HTCC2506" "ncbi" "Fulvimarina" "Alphaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0568" "Alphaproteobacteria bacterium 13_1_20CM_3_64_12" "ncbi" NA "Alphaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0943" "Pseudomonas syringae ICMP 19498" "ncbi" "Pseudomonas" "Gammaproteobacteria" "Proteobacteria"
"dfra12" "OTU_0050" "Bradyrhizobium lablabi" "ncbi" "Bradyrhizobium" "Alphaproteobacteria" "Proteobacteria"
"dfra12" "OTU_0052" "Gammaproteobacteria bacterium SCGC AG-212-F23" "ncbi" NA "Gammaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0788" "Bradyrhizobium neotropicale" "ncbi" "Bradyrhizobium" "Alphaproteobacteria" "Proteobacteria"
"dfra12" "OTU_0289" "Rhodopseudomonas sp. AAP120" "ncbi" "Rhodopseudomonas" "Alphaproteobacteria" "Proteobacteria"
"dfra12" "OTU_0295" "Microgenomates (Daviesbacteria) bacterium GW2011_GWA2_38_24" "ncbi" NA NA "Candidatus Microgenomates"
"dfra12" "OTU_0328" "Crenobacter luteus" "ncbi" "Crenobacter" "Betaproteobacteria" "Proteobacteria"
"dfra12" "OTU_0058" "Fictibacillus enclensis" "ncbi" "Fictibacillus" "Bacilli" "Firmicutes"
"dfra12" "OTU_0440" "Aeromicrobium sp. Root344" "ncbi" "Aeromicrobium" "Actinobacteria" "Actinobacteria"
"dfra12" "OTU_0533" "Luteimonas sp. JM171" "ncbi" "Luteimonas" "Gammaproteobacteria" "Proteobacteria"
"dfra12" "OTU_0550" "Burkholderia sp. MR1" "ncbi" "Burkholderia" "Betaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0698" "bacterium YEK0313" "ncbi" NA NA "bacterium YEK0313"
"arsCglut" "OTU_0761" "Rhizobium sp. Root1203" "ncbi" "Rhizobium" "Alphaproteobacteria" "Proteobacteria"
"dfra12" "OTU_0169" "Acidihalobacter prosperus" "ncbi" "Acidihalobacter" "Gammaproteobacteria" "Proteobacteria"
"dfra12" "OTU_0129" "Bartonella vinsonii subsp. arupensis Pm136co" "ncbi" "Bartonella" "Alphaproteobacteria" "Proteobacteria"
"dfra12" "OTU_0226" "Bradyrhizobium lablabi" "ncbi" "Bradyrhizobium" "Alphaproteobacteria" "Proteobacteria"
"dfra12" "OTU_0282" "Lysobacter sp. Root494" "ncbi" "Lysobacter" "Gammaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0128" "Beijerinckia sp. 28-YEA-48" "ncbi" "Beijerinckia" "Alphaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0133" "Bradyrhizobium erythrophlei" "ncbi" "Bradyrhizobium" "Alphaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0260" "Sinorhizobium sp. GL28" "ncbi" "Sinorhizobium" "Alphaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0984" "Rhizobium sp. CF080" "ncbi" "Rhizobium" "Alphaproteobacteria" "Proteobacteria"
"arsD" "OTU_0042" "Labilithrix luteola" "ncbi" "Labilithrix" "Deltaproteobacteria" "Proteobacteria"
"dfra12" "OTU_0278" "Bradyrhizobium lablabi" "ncbi" "Bradyrhizobium" "Alphaproteobacteria" "Proteobacteria"
"dfra12" "OTU_0335" "SAR92 bacterium BACL16 MAG-120619-bin48" "ncbi" NA "Gammaproteobacteria" "Proteobacteria"
"dfra12" "OTU_0449" "Bradyrhizobium lablabi" "ncbi" "Bradyrhizobium" "Alphaproteobacteria" "Proteobacteria"
"dfra12" "OTU_0638" "Halothiobacillus sp. WRN-7" "ncbi" "Halothiobacillus" "Gammaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0013" "bacterium YEK0313" "ncbi" NA NA "bacterium YEK0313"
"arsCglut" "OTU_0050" "Bradyrhizobium sp. cf659" "ncbi" "Bradyrhizobium" "Alphaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0097" "Bradyrhizobium neotropicale" "ncbi" "Bradyrhizobium" "Alphaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0474" "Phenylobacterium sp. SCN 70-31" "ncbi" "Phenylobacterium" "Alphaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0570" "Bradyrhizobium neotropicale" "ncbi" "Bradyrhizobium" "Alphaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0659" "Magnetospirillum magneticum AMB-1" "ncbi" "Magnetospirillum" "Alphaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0802" "Ramlibacter sp. Leaf400" "ncbi" "Ramlibacter" "Betaproteobacteria" "Proteobacteria"
"arsD" "OTU_0050" "Planctomyces limnophilus DSM 3776" "ncbi" "Planctopirus" "Planctomycetia" "Planctomycetes"
"dfra12" "OTU_0060" "Pseudolabrys sp. Root1462" "ncbi" "Pseudolabrys" "Alphaproteobacteria" "Proteobacteria"
"dfra12" "OTU_0142" "Aminobacter sp. Root100" "ncbi" "Aminobacter" "Alphaproteobacteria" "Proteobacteria"
"dfra12" "OTU_0147" "Ensifer sp. LC54" "ncbi" "Ensifer" "Alphaproteobacteria" "Proteobacteria"
"dfra12" "OTU_0205" "gamma proteobacterium HIMB55" "ncbi" NA "Gammaproteobacteria" "Proteobacteria"
"dfra12" "OTU_0363" "Rhizobium sp. Leaf386" "ncbi" "Rhizobium" "Alphaproteobacteria" "Proteobacteria"
"dfra12" "OTU_0427" "Marinomonas sp. SBI8L" "ncbi" "Marinomonas" "Gammaproteobacteria" "Proteobacteria"
"dfra12" "OTU_0429" "Rhizobium sp. Root268" "ncbi" "Rhizobium" "Alphaproteobacteria" "Proteobacteria"
"dfra12" "OTU_0461" "Pseudolabrys sp. Root1462" "ncbi" "Pseudolabrys" "Alphaproteobacteria" "Proteobacteria"
"dfra12" "OTU_0462" "Methylococcus capsulatus str. Bath" "ncbi" "Methylococcus" "Gammaproteobacteria" "Proteobacteria"
"dfra12" "OTU_0515" "Marinomonas spartinae" "ncbi" "Marinomonas" "Gammaproteobacteria" "Proteobacteria"
"dfra12" "OTU_0551" "Woeseia oceani" "ncbi" "Woeseia" "Gammaproteobacteria" "Proteobacteria"
"dfra12" "OTU_0594" "Opitutaceae bacterium BACL24 MAG-120322-bin51" "ncbi" NA "Opitutae" "Verrucomicrobia"
"arsCglut" "OTU_0001" "Sphingomonas sp. SCN 67-18" "ncbi" "Sphingomonas" "Alphaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0846" "Variovorax paradoxus B4" "ncbi" "Variovorax" "Betaproteobacteria" "Proteobacteria"
"dfra12" "OTU_0020" "Sphingobacterium antarcticus 4BY" "ncbi" "Pedobacter" "Sphingobacteriia" "Bacteroidetes"
"dfra12" "OTU_0049" "Vogesella sp. LIG4" "ncbi" "Vogesella" "Betaproteobacteria" "Proteobacteria"
"dfra12" "OTU_0139" "Geobacillus sp. WCH70" "ncbi" "Geobacillus" "Bacilli" "Firmicutes"
"dfra12" "OTU_0158" "Thalassolituus oleivorans R6-15" "ncbi" "Thalassolituus" "Gammaproteobacteria" "Proteobacteria"
"dfra12" "OTU_0201" "Fictibacillus enclensis" "ncbi" "Fictibacillus" "Bacilli" "Firmicutes"
"dfra12" "OTU_0216" "Bradyrhizobium japonicum" "ncbi" "Bradyrhizobium" "Alphaproteobacteria" "Proteobacteria"
"dfra12" "OTU_0257" "Bacillus manliponensis" "ncbi" "Bacillus" "Bacilli" "Firmicutes"
"dfra12" "OTU_0539" "Bradyrhizobium lablabi" "ncbi" "Bradyrhizobium" "Alphaproteobacteria" "Proteobacteria"
"dfra12" "OTU_0565" "Woeseia oceani" "ncbi" "Woeseia" "Gammaproteobacteria" "Proteobacteria"
"dfra12" "OTU_0585" "Bradyrhizobium lablabi" "ncbi" "Bradyrhizobium" "Alphaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0084" "Bradyrhizobium erythrophlei" "ncbi" "Bradyrhizobium" "Alphaproteobacteria" "Proteobacteria"
"arsCglut" "OTU_0445" "Candidatus Muproteobacteria bacterium RBG_16_60_9" "ncbi" NA "Candidatus Muproteobacteria" "Proteobacteria"
"dfra12" "OTU_0003" "Rhodopseudomonas sp. AAP120" "ncbi" "Rhodopseudomonas" "Alphaproteobacteria" "Proteobacteria"
"dfra12" "OTU_0398" "Bradyrhizobium sp. UASWS1016" "ncbi" "Bradyrhizobium" "Alphaproteobacteria" "Proteobacteria"
